Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
DPS UN Equity,Dr Pepper Snapple Group Inc,US,Consumer Staples,77.27,78.79,-314,709,2363,8261,1019,848,19.5556,59.5062,6075,-28,18.121,15022.0209,1422,109,2275
SNI UN Equity,Scripps Networks Interactive Inc,US,Consumer Discretionary,71.09,72.3,-316.099,521.948,2075.118,3921.558,774.009,706.629,36.9138,71.0619,2650.699,-15.158,22.742,9747.2926,1109.095,#N/A N/A,1227.407
TGI UN Equity,Triumph Group Inc,US,Industrials,57.06,59.79,-8.285,273.386,2353.681,5815.591,349.93,203.707,13.9159,19.0152,3743.254,-4.644,25.468,2897.9101,685.573,105.486,1523.119
V UN Equity,Visa Inc,US,Information Technology,63.7275,67.8275,-1006,5438,27413,38569,7205,6652,60.5968,#N/A N/A,12702,-53,25.031,156489.458,8132,0,-6965
CAR UW Equity,Avis Budget Group Inc,US,Industrials,57.31,60.62,0,194,732,18296,2577,-9479,10.5836,49.485,8447,-18,42.273,6088.9007,2869,#N/A N/A,12122
AVT UN Equity,Avnet Inc,US,Information Technology,41.62,45.81,-84.251,552.925,4794.159,10987.246,322.954,188.852,2.8726,11.7384,27993.765,-355.066,26.776,5675.9269,946.738,101.246,1274.639
XYL UN Equity,Xylem Inc/NY,US,Industrials,34.1,35.7,-93,309,2193,4814,414,301,11.5434,38.8021,3907,-16,26.711,6201.9208,598,55,711
SDRL UN Equity,Seadrill Ltd,US,Energy,10.74,11.53,-1861,4053,10944,27387,1754,-2346,46.0134,#N/A N/A,5205,2,70.389,5295.665,3108,490,11668
CHD UN Equity,Church & Dwight Co Inc,US,Consumer Staples,80.92,85.14,-164.9,399.5,2087.4,4325.8,531.7,458.7,19.1108,44.0901,3254.7,-1.8,14.804,10825.0416,712.3,27.2,683.5
MPC UN Equity,Marathon Petroleum Corp,US,Energy,46.295,52.5,-512,2350,11266,31705,4077,2652,3.8864,7.1333,94150,458,35.833,25943.0466,4958,209,4410
DRE UN Equity,Duke Realty Corp,US,Financials,21.83,21.36,-225.403,277.478,3229.21,7884.195,439.051,-404.66,16.6719,#N/A N/A,1072.731,#N/A N/A,17.831,7511.9556,470.273,205.334,4142.415
WPX UN Equity,WPX Energy Inc,US,Energy,10.66,10.78,0,-1028,4202,8244,895,-741,-47.7808,47.9489,2974,-27,71.535,2167.9254,-542,113,1982
EGN UN Equity,Energen Corp,US,Energy,63.42,64.64,-43.379,586.707,3361.248,5832.97,908.649,-411.953,7.6707,32.9672,1342.784,-37.074,50.598,4642.5703,562.591,36.878,613.137
FRT UN Equity,Federal Realty Investment Trust,US,Financials,143.77,142.03,-207.479,157.288,1772.464,4479.398,328.553,-87.325,39.031,#N/A N/A,673.559,#N/A N/A,16.057,9795.427,431.514,94.435,2269.366
EQC UN Equity,Equity Commonwealth,US,Financials,26.35,26.45,-59.193,124.802,3489.003,6170.796,205.71,-64.807,13.6512,#N/A N/A,863.077,#N/A N/A,17.389,3396.3452,278.387,149.638,1845.537
MDU UN Equity,MDU Resources Group Inc,US,Utilities,22.61,22.3,-134.85,304.764,3158.503,7806.174,733.013,104.896,9.8167,84.8892,4393.02,2.444,29.335,4388.7578,729.927,85.457,1947.768
AXTA UN Equity,Axalta Coating Systems Ltd,US,Materials,25.67,28.4,#N/A N/A,#N/A N/A,1212.6,6382,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5880.2102,#N/A N/A,#N/A N/A,3498.3
MGM UN Equity,MGM Resorts International,US,Consumer Discretionary,19.48,21.73,0,135.585,7898.636,25448.486,1333.683,533.673,13.5907,36.6548,10209.651,-53.494,34.891,9567.0211,2272.227,824.619,11601.77
HXL UN Equity,Hexcel Corp,US,Industrials,44.23,47.58,0,203.6,1127.2,1959.8,268.8,12.6,16.3325,27.2521,1810.5,-23.9,23.417,4219.6669,364.8,#N/A N/A,395.1
FOX UW Equity,Twenty-First Century Fox Inc,US,Consumer Discretionary,31.85,34.04,-816,4296,20080,54711,3076,2442,17.389,#N/A N/A,32693,-614,23.595,70450.9758,6876,1154,15553
OUT UN Equity,Outfront Media Inc,US,Financials,28.35,29.95,-182.8,329.1,1567,3522.8,308.2,223.9,16.0666,#N/A N/A,1302.7,#N/A N/A,20.338,3869.775,405.2,#N/A N/A,1326
ALLE UN Equity,Allegion PLC,US,Industrials,54.01,57.73,#N/A N/A,150,6,1992.2,#N/A N/A,#N/A N/A,16.9165,41.6539,2094.4,#N/A N/A,20.955,5170.3008,402.3,47.1,1028.1
ZAYO UN Equity,Zayo Group Holdings Inc,US,Telecommunication Services,27.75,29.26,#N/A N/A,-262.412,293.7,5059.7,#N/A N/A,#N/A N/A,-1.23,#N/A N/A,1175.736,#N/A N/A,#N/A N/A,6632.4909,338.77,198.932,3095.1
DNOW UN Equity,NOW Inc,US,Industrials,24.95,21.25,#N/A N/A,#N/A N/A,1973,2558,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38.836,2671.3331,#N/A N/A,#N/A N/A,-166
KRC UN Equity,Kilroy Realty Corp,US,Financials,74.15,73.97,-117.905,158.745,2620.369,5487.464,251.53,-572.433,21.9236,#N/A N/A,498.564,#N/A N/A,15.645,6373.6024,311.054,67.729,2228.476
TOL UN Equity,Toll Brothers Inc,US,Consumer Discretionary,34.62,38.31,0,340.033,3860.697,8398.457,313.2,298.126,10.1557,21.2129,3911.602,-5.214,26.996,6074.6225,420.248,#N/A N/A,2782.8
LNT UN Equity,Alliant Energy Corp,US,Utilities,34.305,31.8,-231.6,388.6,3637.3,11594,851.8,-18.7,16.6006,50.3492,3378.8,-51.3,17.935,7611.2968,953.9,144.6,3635.1
VMW UN Equity,VMware Inc,US,Information Technology,77.1,85.07,0,895,7436,14519,2453,2102,18.1771,85.331,5815,-138,30.018,33190.3618,1388,20,-5594
EV UN Equity,Eaton Vance Corp,US,Financials,40.25,42.1,-105.848,295.753,764.947,1860.086,98.785,91.205,33.3557,#N/A N/A,1463.254,#N/A N/A,36.384,4760.0195,571.879,44.739,340.422
FOSL UW Equity,Fossil Group Inc,US,Consumer Discretionary,97.8,86.01,0,371.081,961.249,2236.853,429.64,329.886,16.0721,57.2004,3507.246,-51.986,24.492,4996.0476,659.463,14.889,404.995
RES UN Equity,RPC Inc,US,Energy,12.47,13.44,-90.688,205.199,1060.945,1616.033,268.361,-10.939,15.4834,35.1563,2192.188,-201.969,59.496,2725.9666,565.914,1.099,143.478
JBHT UW Equity,JB Hunt Transport Services Inc,US,Industrials,79.61,85.5,-87.752,356.35,1159.819,3158.918,649.488,-71.203,9.9859,12.9702,6030.207,-86.384,19.162,9326.6518,884.355,#N/A N/A,831.215
CIM UN Equity,Chimera Investment Corp,US,Financials,15.7,16.05,-575.253,655.028,3591.226,17490.969,240.945,240.945,81.3572,#N/A N/A,775.896,#N/A N/A,14.752,3226.5325,736.871,103.476,12649.758
CXW UN Equity,Corrections Corp of America,US,Financials,39.32,39.89,-230.338,212.487,1502.293,3101.15,337.973,228.499,15.3805,29.0211,1654.493,-0.585,17.892,4579.8485,369.372,42.888,1191.153
LRCX UW Equity,Lam Research Corp,US,Information Technology,76.44,82.46,-29.24,687.864,4890.673,7893.828,806.285,642.689,15.6084,43.8636,4744.618,#N/A N/A,30.905,12150.9391,1026.367,62.094,-1361.546
MHK UN Equity,Mohawk Industries Inc,US,Consumer Discretionary,165.04,184.35,0,479.748,4576.518,8701.46,548.481,-325.904,9.2291,27.3323,7776.104,-432.403,25.479,12030.905,1299.62,99.732,2284.747
PNR UN Equity,Pentair PLC,US,Industrials,61.81,66.47,-206.5,252.3,4967.4,10926.9,980.7,844.5,12.9777,34.8865,7067.5,11,26.28,11545.7507,1161.3,#N/A N/A,2806.6
GPOR UW Equity,Gulfport Energy Corp,US,Energy,38.49,45.81,0,161.608,2189.47,3341.387,335.934,-909.23,21.1178,38.0418,471.636,-62.287,56.41,3292.1075,322.957,20.118,464.164
SEIC UW Equity,SEI Investments Co,US,Financials,40.17,43.04,-108.694,307.131,1244.64,1485.779,355.247,302.632,26.6427,63.1912,1242.272,-32.163,16.666,6717.8668,390.631,0.455,-603.995
VRTX UW Equity,Vertex Pharmaceuticals Inc,US,Health Care,110.14,119.43,0,-517.614,1155.905,2406.086,-362.474,-413.47,-69.7658,91.2042,787.016,25.311,38.449,26491.0716,-484.516,#N/A N/A,-1122.673
AMCX UW Equity,AMC Networks Inc,US,Consumer Discretionary,66.7,72.02,0,218.561,-388.023,3663.255,286.428,256.121,23.5984,#N/A N/A,2001.444,-53.848,24.893,4809.7202,530.608,130.325,2493.44
DRQ UN Equity,Dril-Quip Inc,US,Energy,74.23,72.66,0,196.688,1250.109,1429.03,123.959,80.27,29.0206,44.6099,908.6,-90.149,39.523,2930.0912,294.078,0.026,-314.964
URI UN Equity,United Rentals Inc,US,Industrials,82.85,93.06,0,486,1816,12483,1902,220,23.9421,46.0707,5459,-102,46.699,7996.7336,2492,#N/A N/A,7927
LPI UN Equity,Laredo Petroleum Inc,US,Energy,9.81,11.93,0,132.531,1354.695,3332.909,465.627,-707.519,35.058,51.2408,710.418,-25.497,109.328,1409.5518,464.006,114.298,1520.598
INGR UN Equity,Ingredion Inc,US,Consumer Staples,80.64,82.21,-127,397.3,2251,5256,719,439,10.7546,19.5537,5799.4,-2,18.351,5795.0322,819.7,#N/A N/A,1352
ALKS UW Equity,Alkermes PLC,US,Health Care,72.25,70.25,0,-42.498,1333.592,1837.855,28.605,-1.577,-10.9701,71.183,598.106,#N/A N/A,41.054,10565.2263,30.47,13.531,-213.018
QRVO UW Equity,Qorvo Inc,US,Information Technology,73.87,69.4,#N/A N/A,#N/A N/A,0,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11220.8525,#N/A N/A,#N/A N/A,0
STWD UN Equity,Starwood Property Trust Inc,US,Financials,23.93,24.4,-383.737,498.486,3863.963,116893.937,388.866,388.866,50.0658,#N/A N/A,1004.495,#N/A N/A,11.88,5322.1009,678.925,155.936,3387.713
JBLU UW Equity,JetBlue Airways Corp,US,Industrials,16.79,17.19,0,360,2386,7741,917,124,8.037,#N/A N/A,5736,#N/A N/A,48.206,4899.5165,784,138,1620
TWO UN Equity,Two Harbors Investment Corp,US,Financials,10.32,10.44,-387.264,443.516,4118.099,19154.825,-244.456,-244.456,61.9092,#N/A N/A,625.695,#N/A N/A,14.123,3778.3372,492.582,102.668,13488.103
9999900D UN Equity,Waste Connections US Inc,US,Industrials,43.22,46.97,-56.978,221.189,2194.63,5093.864,513.175,295.33,21.2896,45.1601,2038.831,#N/A N/A,17.614,5364.4718,688.862,66.393,1948.816
FNFG UW Equity,First Niagara Financial Group Inc,US,Financials,8.12,8.86,-143.068,-737.857,4089,37966,574.295,526.706,-55.7284,#N/A N/A,1538.11,#N/A N/A,34.849,2885.3241,#N/A N/A,119.52,5212
SAVE UW Equity,Spirit Airlines Inc,US,Industrials,74.14,77.78,0,212.748,945.315,1413.554,245.543,216.498,17.7589,#N/A N/A,1877.077,#N/A N/A,52.367,5394.9373,375.91,1.162,-585.828
WDC UW Equity,Western Digital Corp,US,Information Technology,97.23,106.98,-294,1545,8963,15652,2963,2311,11.2516,28.7838,15269,-126,28.904,22579.7492,2939,#N/A N/A,-2975
SKX UN Equity,Skechers U.S.A. Inc,US,Consumer Discretionary,20.1167,22.7133,0,131.055,1106.448,1609.337,172.851,119.123,8.5506,44.9363,2258.576,-85.759,44.45,3174.5281,240.212,11.719,-321.17
CNC UN Equity,Centene Corp,US,Health Care,54.58,61.46,0,217.706,1781.55,5446.345,1024.59,934.61,2.4089,15.0256,14767.189,-84.39,26.139,6404.3062,437.934,31.605,-795.114
CREE UW Equity,Cree Inc,US,Information Technology,35.36,39.26,0,104.824,2969.864,3352.652,263.356,55.033,6.4679,35.852,1684.307,-28.056,59.504,3947.2402,275.765,#N/A N/A,-1059.843
XON UN Equity,Intrexon Corp,US,Health Care,27.6797,39.5865,0,-112.857,379.842,538.5,-21.032,-26.487,-143.2379,#N/A N/A,47.981,-3.091,83.681,3010.83,-60.113,0.419,-209.416
CRI UN Equity,Carter's Inc,US,Consumer Discretionary,81.49,88.77,-39.18,168.286,751.581,1806.741,171.157,34.626,10.4759,41.185,2794.299,12.554,21.993,4311.2706,374.884,27.377,452.354
GMCR UW Equity,Keurig Green Mountain Inc,US,Consumer Staples,122.56,127.58,-118.358,596.518,3471.121,4797.307,719.433,381.573,20.1212,38.5723,4707.68,-274.884,30.692,19862.2958,1204.88,11.691,-698.974
BOKF UW Equity,BOK Financial Corp,US,Financials,54.11,59,-109.443,299.31,3277.312,29105.02,146.605,-138.745,35.3388,#N/A N/A,1343.873,#N/A N/A,23.844,3751.8522,#N/A N/A,66.965,2378.008
SNH UN Equity,Senior Housing Properties Trust,US,Financials,23.0684,22.1373,-299.638,185.557,2984.215,5989.122,340.046,-919.969,34.6333,#N/A N/A,815.414,#N/A N/A,18.205,4748.4883,456.088,128.497,2681.533
REG UN Equity,Regency Centers Corp,US,Financials,68.56,65.63,-171.289,139.139,1874.129,4128.088,267.979,-122.568,33.8664,#N/A N/A,527.736,#N/A N/A,16.407,6490.3837,324.914,108.743,1922.535
EWBC UW Equity,East West Bancorp Inc,US,Financials,36.18,39.95,-98.437,326.158,2768.093,28481.13,377.752,377.087,42.7142,#N/A N/A,1103.653,#N/A N/A,27.609,5193.7457,#N/A N/A,113.368,-1574.577
CPA UN Equity,Copa Holdings SA,US,Industrials,107.51,113.88,#N/A N/A,448.7,2116.962,4092.547,#N/A N/A,#N/A N/A,19.9734,#N/A N/A,2748.632,#N/A N/A,38.45,4769.0472,691.794,29.02,248.774
NOW UN Equity,ServiceNow Inc,US,Information Technology,72.9,76.26,0,-158.956,417.415,1304.612,127.543,65.782,-22.0588,63.3454,609.789,-29.453,39.869,10811.0702,-92.728,#N/A N/A,-209.74
SFG UN Equity,StanCorp Financial Group Inc,US,Financials,62.04,66.16,-48.5,223.7,2267.3,22438.7,245,227.2,12.6095,#N/A N/A,2808.2,#N/A N/A,22.606,2608.1636,#N/A N/A,32.8,241.6
MAC UN Equity,Macerich Co/The,US,Financials,86.01,83.65,-380.57,214.699,3539.053,9206.108,390.085,159.134,22.7642,#N/A N/A,1064.478,#N/A N/A,22.238,13584.9223,648.665,187.529,4872.06
BPOP UW Equity,Popular Inc,US,Financials,30.83,34.51,-3.723,-203.024,4298.392,34099.095,1001.471,950.508,-0.5634,#N/A N/A,2134.56,#N/A N/A,21.316,3189.696,#N/A N/A,693.415,2000.45
NYCB UN Equity,New York Community Bancorp Inc,US,Financials,15.45,16.61,-441.763,471.856,5777.998,48679.772,541.129,477.335,57.1263,#N/A N/A,1861.23,#N/A N/A,16.533,6838.9028,#N/A N/A,537.31,13734.375
UAL UN Equity,United Continental Holdings Inc,US,Industrials,69.37,65.18,0,1244,3864,38011,2398,288,5.0955,#N/A N/A,38917,#N/A N/A,43.417,25602.4393,3652,698,6580
RNR UN Equity,RenaissanceRe Holdings Ltd,US,Financials,95.63,102.53,-69.526,600.025,4827.026,8356.935,803.048,803.048,60.3671,#N/A N/A,1346.488,#N/A N/A,16.098,3684.5333,#N/A N/A,17.172,-51.048
DAL UN Equity,Delta Air Lines Inc,US,Industrials,47.31,44.52,-227,9850,12296,51940,5496,2955,9.3865,#N/A N/A,39791,#N/A N/A,40.391,39595.695,5488,#N/A N/A,5777
SIRI UW Equity,Sirius XM Holdings Inc,US,Consumer Discretionary,3.55,3.89,0,415.316,1173.415,8449.357,1246.743,1104.117,26.1934,61.2847,4090.221,-60.4,20.69,19505.2739,1328.963,251.169,4665.486
MLM UN Equity,Martin Marietta Materials Inc,US,Materials,107.74,142.33,-82.834,127.646,4375.613,7338.858,344.934,153.473,9.79,17.3065,2646.577,-34.528,34.175,7247.676,456.842,57.753,1544.678
RYN UN Equity,Rayonier Inc,US,Financials,29.35,27.41,-287.814,170.18,1610.902,2477.559,495.006,349.238,17.1279,20.208,694.661,30.073,34.896,3719.4123,305.712,46.153,552.817
LPT UN Equity,Liberty Property Trust,US,Financials,40.3,37.22,-279.149,205.259,3075.525,6660.842,351.26,-1385.693,30.7658,#N/A N/A,781.373,#N/A N/A,16.365,5986.4034,484.448,153.336,3145.297
VVC UN Equity,Vectren Corp,US,Utilities,47.92,44.65,-118.8,160.2,1581,4837.3,541.8,100.7,11.5874,60.8054,2614.9,47.1,20.496,3955.2163,586.1,87.3,1631.3
SCCO UN Equity,Southern Copper Corp,US,Materials,27.28,29.77,-383.767,1391.207,5880.079,11537.107,1622.194,-14.82,39.7011,49.1646,5851.63,-26.965,32.314,22319.6039,2774.023,155.512,2963.586
CACC UW Equity,Credit Acceptance Corp,US,Financials,157.64,183.3,0,259.1,748.5,2722.5,352.9,348,57.1669,#N/A N/A,713.7,#N/A N/A,30.783,3247.0515,480.8,59.5,1655.8
ACM UN Equity,AECOM,US,Industrials,25.42,30.06,0,229.854,2272.48,6123.377,360.625,297.773,4.2227,4.8245,8356.783,-14.405,39.1,4005.4878,448.276,40.842,429.79
DLPH UN Equity,Delphi Automotive PLC,US,Consumer Discretionary,68.73,78.84,-309,1305,3379,10923,1942,1194,10.759,18.9272,15903,47,24.035,20349.5355,2245,138,1428
KORS UN Equity,Michael Kors Holdings Ltd,US,Consumer Discretionary,70.79,67.41,0,785.387,2245.129,2689.43,650.422,381.861,29.9961,61.0836,3905.44,-122.447,32.973,14576.4307,1280.162,#N/A N/A,-1012.393
FDC UN Equity,First Data Corp,US,Information Technology,#N/A N/A,#N/A N/A,-28,-869.1,1761.9,35239.8,672.7,478.6,10.3859,38.4748,10808.9,63.3,#N/A N/A,#N/A N/A,2334.5,1880.7,22351.7
UTHR UW Equity,United Therapeutics Corp,US,Health Care,141.13,155.05,0,193.825,1216.559,2072.05,369.075,310.505,26.9445,87.9066,1231.172,-8.107,27.172,6704.9326,362.799,18.627,-682.301
ACGL UW Equity,Arch Capital Group Ltd,US,Financials,57.97,59.16,-26.754,758.743,7082.485,22610.685,1023.479,1002.358,20.8301,#N/A N/A,3905.315,#N/A N/A,12.265,7484.5271,#N/A N/A,42.263,236.274
DISH UW Equity,DISH Network Corp,US,Consumer Discretionary,70.35,75.04,0,822.801,1566.305,21123.431,2410.022,1137.583,12.2433,24.6877,14403.652,#N/A N/A,32.318,32425.3912,2813.063,651.382,3633.747
ALXN UW Equity,Alexion Pharmaceuticals Inc,US,Health Care,183.24,180.37,0,484.588,3123.039,3890.887,565.497,472.917,38.6811,91.524,2076.166,-40.738,38.62,36334.088,839.932,3.24,-1712.207
RE UN Equity,Everest Re Group Ltd,US,Financials,171.38,177.43,-149.329,1211.445,7786.598,21487.213,1199.241,1199.241,26.3914,#N/A N/A,5789.278,#N/A N/A,16.667,7754.4253,#N/A N/A,36.608,486.558
DKS UN Equity,Dick's Sporting Goods Inc,US,Consumer Discretionary,51.65,54.09,-62.019,327.3,1664.154,3655.532,564.33,204.267,7.9769,30.65,6601.891,5.014,34.333,6179.5749,699.119,3.079,209.136
ENDP UW Equity,Endo International PLC,US,Health Care,79.61,85.6,0,-1443.746,2530.192,10589.549,258.249,158.815,-20.0714,51.7446,2302.752,-233.801,30.354,12250.3374,-169.941,214.229,3656.089
KHC UW Equity,Kraft Heinz Co/The,US,Consumer Staples,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
FB UW Equity,Facebook Inc,US,Information Technology,75.91,78.97,0,2749,21238,24188,5105,3308,44.5982,82.2232,11200,-497,27.356,212472.9796,6079,#N/A N/A,-13972
ABBV UN Equity,AbbVie Inc,US,Health Care,60.35,60.5,-2628,3712,4645,28454,5400,4790,27.3256,76.6094,19619,122,30.715,96164.8224,6154,364,7064
PPC UW Equity,Pilgrim's Pride Corp,US,Consumer Staples,27.15,27.43,0,687.812,2030.793,3505.782,1084.225,908.589,12.1121,14.3514,8520.214,-3.092,75.487,7032.638,1181.391,64.214,-366.222
NAVI UW Equity,Navient Corp,US,Financials,19.74,21.4,#N/A N/A,#N/A N/A,4156,140345,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.661,8097.7278,#N/A N/A,#N/A N/A,131721
AMTD UW Equity,TD Ameritrade Holding Corp,US,Financials,#N/A N/A,#N/A N/A,-540,787,4748,23829,1025,881,40.601,#N/A N/A,3128,#N/A N/A,#N/A N/A,#N/A N/A,1485,30,2210
LNKD UN Equity,LinkedIn Corp,US,Information Technology,224.74,267.2,0,-14.96,3000.425,3906.012,520.973,157.557,1.6514,86.9096,2022.554,-129.196,40.328,27907.4687,241.978,0,-2263.795
NLY UN Equity,Annaly Capital Management Inc,US,Financials,10.56,10.62,-1256.263,772.774,13110.948,87387.986,-1201.496,-1201.496,54.1059,#N/A N/A,1574.751,#N/A N/A,15.79,10006.6783,#N/A N/A,515.54,69268.733
S UN Equity,Sprint Corp,US,Telecommunication Services,4.3,5.12,0,-1931,24663,84710,1468,-4378,0.4845,44.5401,35294,#N/A N/A,49.535,17010.7181,5574,2040,26964
GPN UN Equity,Global Payments Inc,US,Information Technology,43.655,45.93,-5.671,256.009,1070.513,4339.356,153.812,74.507,16.0685,62.6796,2629.446,-11.408,26.769,5854.9897,550.774,#N/A N/A,1476.273
SABR UW Equity,Sabre Corp,US,Information Technology,20.43,21.76,-26.274,28.717,69.048,4672.394,-31.289,-242.777,14.1936,28.1079,2689.505,-60.513,28.287,5421.3968,678.605,#N/A N/A,2930.111
CCI UN Equity,Crown Castle International Corp,US,Financials,86.51,86.31,#N/A N/A,#N/A N/A,6862.745,20784.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.254,28882.0399,#N/A N/A,#N/A N/A,11335.128
ALGN UW Equity,Align Technology Inc,US,Health Care,53.05,57.35,0,148.713,722.456,948.289,222.406,201.209,26.3044,76.1126,741.345,-30.975,32.562,4259.3748,212.653,#N/A N/A,-561.513
CLR UN Equity,Continental Resources Inc/OK,US,Energy,45.4,44.49,0,996.117,4848.21,14712.087,2862.693,-1410.55,41.0724,52.9845,4138.678,-180.145,75.912,16898.5068,2940.835,273.394,5681.632
AAP UN Equity,Advance Auto Parts Inc,US,Consumer Discretionary,159,154.93,-17.572,457.267,1925.499,7997.737,687.077,477.468,8.8346,46.0481,9015.465,-103.961,21.042,11606.0744,1062.828,66.392,1646.066
AYI UN Equity,Acuity Brands Inc,US,Industrials,149.89,158.48,-22.5,174.6,1163.5,2166.4,233.1,197.8,12.4963,40.9108,2393.5,-55.4,29.892,6500.5507,342.5,32.6,-200.6
STAY UN Equity,Extended Stay America Inc,US,Consumer Discretionary,19.78,19.3,-0.008,86.958,1392.403,4508.391,338.655,141.697,27.7843,#N/A N/A,1199.555,-4.732,48.923,4047.522,516.219,#N/A N/A,2892.046
LNG UA Equity,Cheniere Energy Inc,US,Energy,71.38,80.63,0,-524.548,2330.553,11785.316,-71.183,-2784.793,-93.2439,#N/A N/A,268.423,2.584,45.013,16906.0801,-185.65,#N/A N/A,8198.104
ILMN UW Equity,Illumina Inc,US,Health Care,195.19,195.46,0,280.732,1274.313,3278.206,487.561,389.087,22.2088,69.6872,1736.305,-41.157,36.353,27716.98,495.401,40.596,9.528
LKQ UW Equity,LKQ Corp,US,Consumer Discretionary,25.81,24.575,0,378.914,2667.694,5534.578,409.769,280.518,10.0027,39.7486,6372.622,-79.063,25.172,7821.3484,752.679,#N/A N/A,1653.395
ADS UN Equity,Alliance Data Systems Corp,US,Information Technology,288.83,278.51,0,557.081,1398.094,15193.275,1172.633,1014.421,22.9065,38.9102,4958.291,#N/A N/A,24.755,18491.0036,1415.693,#N/A N/A,3590.961
DLB UN Equity,Dolby Laboratories Inc,US,Information Technology,38.8,40.47,0,206.103,1731.648,1984.012,371.137,282.829,28.5071,92.6913,960.176,10.165,22.107,3986.9219,326.996,0.456,-799.68
ESRT UN Equity,Empire State Realty Trust Inc,US,Financials,18.2,17.7,-187.314,97.77,1393.103,3302.016,-18.933,-908.679,22.2414,#N/A N/A,592.498,#N/A N/A,12.879,1867.8798,251.169,197.927,1545.25
WOOF UW Equity,VCA Inc,US,Health Care,52.1,53.28,0,131.796,1307.265,2272.485,262.414,191.733,12.8354,23.1114,1874.009,-10.74,27.054,4382.9101,319.822,16.793,533.903
EPC UN Equity,Edgewell Personal Care Co,US,Consumer Staples,94.9249,99.2407,-123.9,356.1,2522.3,6928.7,572,486.7,12.7872,48.0005,3961,#N/A N/A,16.816,7954.4954,642.7,121.8,1159.4
MRVL UW Equity,Marvell Technology Group Ltd,US,Information Technology,15.49,16.12,-121.748,460.282,5033.91,5848.807,687.224,625.299,11.3478,49.9022,3781.26,36.508,32.72,7916.9391,561.839,#N/A N/A,-2402.778
CMP UN Equity,Compass Minerals International Inc,US,Materials,87.4,90.67,-78.8,195.4,616,1546.5,225.9,102.8,22.9438,31.2657,1236.5,-52.9,20.486,2935.63,360.5,19.1,407.4
GRMN UW Equity,Garmin Ltd,US,Consumer Discretionary,52.36,49.63,-355.873,317.552,3236.413,4669.364,545.836,476.249,24.3045,55.4714,2827.046,-15.186,27.091,10012.646,760.998,0,-2758.971
XEC UN Equity,Cimarex Energy Co,US,Energy,103.2,109.68,-52.074,638.239,4429.974,8644.094,1655.57,-476.373,42.4049,40.4088,2396.456,-39.74,47.491,9004.0457,1783.496,30.824,936.343
HLF UN Equity,Herbalife Ltd,US,Consumer Staples,30.48,31.01,-60.804,328.948,-420.561,2364.498,645.388,450.242,10.4712,80.0715,5093.892,2.212,71.244,2798.0599,624.115,71.433,1149.785
