"carat","cut","color","clarity","table","depth","cert","measurements_1","measurements_2","measurements_3","price"
0.7,"Good","H","VVS1",60,64,"GIA",5.54,5.56,3.55,3180
0.31,"Ideal","H","SI2",56,60.7,"GIA",4.41,4.43,2.68,750
0.3,"V.Good","E","SI1",59,62.9,"GIA",4.22,4.25,2.66,452
0.46,"V.Good","F","SI1",56,62.2,"GIA",4.93,4.97,3.08,1080
0.5,"V.Good","E","VVS2",55,60.6,"GIA",5.22,5.17,3.15,1940
0.7,"Good","F","SI1",57,65,"GIA",5.56,5.51,3.6,2083
2.1,"Ideal","H","SI2",55.5,62.5,"IGI",8.23,8.28,5.12,16700
0.3,"Ideal","D","VVS2",55,62.5,"GIA",4.29,4.26,2.67,1010
0.71,"Ideal","K","VS2",57,62.4,"GIA",5.67,5.7,3.55,1420
1.2,"Ideal","J","VVS1",57,62.5,"GIA",6.8,6.76,4.24,5600
0.4,"V.Good","G","IF",56,62.8,"GIA",4.7,4.67,2.94,1390
1.2,"Ideal","I","SI2",59,60.9,"GIA",6.84,6.86,4.17,5603
0.32,"Ideal","G","SI1",60.3,60.3,"GIA",4.44,4.41,2.67,750
0.4,"Ideal","E","SI1",56,63.2,"GIA",4.68,4.69,2.96,874
0.5,"Ideal","H","VS1",58,61.9,"GIA",5.1,5.08,3.15,1765
1.09,"V.Good","G","VS1",59,62.3,"GIA",6.49,6.65,4.09,6492
0.91,"Good","F","SI1",62,62.7,"GIA",6.03,6.06,3.79,4560
0.31,"Ideal","H","VVS1",60,60.2,"GIA",4.38,4.4,2.65,698
0.8,"Ideal","H","VVS2",57,62.3,"GIA",5.94,5.91,3.69,4030
1.24,"Ideal","F","VS1",59,61.6,"GIA",6.91,6.87,4.25,9682
0.31,"Ideal","I","VS2",60,60.1,"GIA",4.44,4.42,2.66,760
0.5,"Ideal","E","VS1",61,60.7,"GIA",5.09,5.13,3.11,1819
0.65,"Ideal","E","SI2",60,60,"GIA",5.63,5.66,3.39,1810
1.01,"Ideal","G","SI1",56,62.9,"GIA",6.37,6.39,4.01,5918
0.3,"Good","H","SI2",65,57.6,"GIA",4.37,4.39,2.53,733
0.36,"Ideal","E","SI1",61,59.9,"GIA",4.61,4.64,2.77,641
0.31,"Ideal","E","SI2",61.9,61.9,"GIA",4.36,4.32,2.69,710
0.8,"V.Good","F","VS1",56,64.8,"GIA",5.82,5.77,3.75,3800
0.3,"Ideal","I","VS2",61,59.1,"GIA",4.37,4.4,2.59,528
0.3,"Good","F","SI1",57,64.7,"GIA",4.19,4.2,2.72,680
0.4,"Good","D","VS2",57,65.2,"GIA",4.53,4.56,2.96,1170
0.32,"Ideal","G","SI2",57,61.8,"GIA",4.38,4.41,2.72,390
0.5,"Good","F","VS2",56,64.6,"GIA",4.95,4.97,3.2,1830
0.4,"V.Good","E","SI1",56,64.3,"GIA",4.67,4.65,2.99,772
1.19,"V.Good","H","VS1",59,58.9,"GIA",6.85,6.92,4.06,7012
0.3,"Ideal","E","SI2",57,62.8,"GIA",4.29,4.27,2.69,462
0.3,"Ideal","G","SI1",55,62.9,"GIA",4.29,4.31,2.71,469
0.51,"Ideal","G","SI2",57,61.9,"GIA",5.1,5.13,3.17,1200
0.4,"Ideal","F","SI1",60,59.2,"GIA",4.79,4.81,2.84,1050
2,"V.Good","K","SI1",63,60.2,"GIA",8.15,8.11,4.89,12446
0.41,"V.Good","F","SI2",64.4,64.4,"GIA",4.64,4.62,2.98,840
0.32,"Ideal","I","VS2",58,61.9,"GIA",4.37,4.4,2.71,578
2,"V.Good","G","IF",63,61.5,"IGI",7.91,8.05,4.91,27775
1.7,"Ideal","E","VVS2",59,60.7,"GIA",7.7,7.67,4.66,25723
1.25,"V.Good","F","VS2",60,57.9,"GIA",7.14,7.15,4.14,8666
0.74,"V.Good","H","I1",62.5,60.8,"IGI",5.8,5.84,3.54,1250
2.34,"Ideal","H","SI2",55,62.3,"GIA",8.46,8.52,5.29,22390
0.43,"Ideal","G","SI2",57,63.3,"GIA",4.77,4.79,3.03,754
0.55,"Ideal","G","VS1",59.9,59.9,"GIA",5.35,5.33,3.2,2150
1.58,"Ideal","F","IF",60,60.2,"GIA",7.51,7.56,4.54,20000
1.67,"Ideal","D","VS2",60,60.7,"GIA",7.65,7.7,4.66,18620
1.58,"V.Good","J","VS2",58,62.3,"GIA",7.46,7.42,4.64,8834
0.41,"V.Good","D","VS1",57,63.3,"GIA",4.71,4.67,2.97,1310
0.55,"Ideal","F","SI1",56,62.9,"GIA",5.23,5.21,3.29,1710
1.03,"Ideal","H","VS2",57,62.5,"GIA",6.45,6.47,4.04,5798
0.3,"Ideal","G","VS1",57,62.5,"GIA",4.3,4.27,2.68,617
0.33,"Ideal","G","VVS1",60,59.5,"GIA",4.49,4.52,2.68,950
1.08,"Ideal","I","SI1",57.5,59.7,"IGI",6.65,6.66,3.97,4138
1.02,"Good","H","SI1",57,65.5,"GIA",6.19,6.23,4.07,7590
0.4,"Ideal","J","VS1",58,62.9,"GIA",4.69,4.73,2.97,699
0.7,"Good","E","SI1",64,64.6,"GIA",5.49,5.48,3.54,2290
0.44,"Ideal","F","SI1",55,62.7,"GIA",4.84,4.87,3.04,1120
0.5,"Ideal","F","SI1",61,60.4,"GIA",5.16,5.13,3.11,1610
0.5,"Good","H","VS2",68,64.2,"GIA",4.94,4.91,3.16,1416
0.5,"V.Good","E","VS1",62,61.3,"GIA",5.06,5.04,3.09,2150
0.4,"Ideal","J","SI1",57,61.2,"GIA",4.74,4.74,2.9,870
0.8,"V.Good","D","SI2",56,64.6,"GIA",5.8,5.76,3.73,2883
0.42,"Ideal","E","SI1",60,59.5,"GIA",4.88,4.87,2.9,1060
0.42,"Ideal","F","VS2",54,60.8,"GIA",4.87,4.88,2.97,949
0.54,"Ideal","H","VS2",59,61.6,"GIA",5.22,5.19,3.2,1793
1.65,"Ideal","D","VVS2",60,60.3,"GIA",7.69,7.66,4.63,24682
0.5,"V.Good","F","VS1",55,65.1,"IGI",4.92,4.97,3.22,1780
2.02,"V.Good","I","SI1",60,61.2,"GIA",8.13,8.15,4.98,18480
0.3,"Ideal","G","VS2",60,59.7,"GIA",4.37,4.35,2.6,810
0.3,"V.Good","H","VVS2",56,63.1,"GIA",4.27,4.3,2.7,619
1.5,"Ideal","G","VVS1",56,62,"GIA",7.34,7.38,4.56,17401
0.36,"Ideal","F","SI1",55,62.2,"GIA",4.57,4.58,2.85,984
0.7,"Ideal","G","SI2",57,62,"GIA",5.68,5.73,3.54,1953
0.49,"Ideal","F","VS2",61,60.8,"GIA",5.08,5.11,3.1,1820
0.6,"Ideal","G","SI1",56,62.5,"GIA",5.41,5.39,3.37,1586
0.4,"Ideal","H","VS2",57,61.3,"GIA",4.75,4.78,2.92,1100
0.3,"Ideal","D","SI1",56,62.3,"GIA",4.33,4.31,2.69,760
1.02,"Ideal","H","I1",59,62,"GIA",6.43,6.45,3.99,3356
0.3,"Ideal","I","SI2",59,60.8,"GIA",4.32,4.34,2.63,334
1.52,"Ideal","J","VVS2",59,62,"GIA",7.33,7.36,4.55,9889
0.5,"Ideal","E","VS1",57,62.7,"GIA",5.05,5.08,3.18,1984
0.34,"Ideal","G","VVS1",59,59.7,"GIA",4.55,4.57,2.72,970
2.01,"V.Good","K","VS1",59,61.7,"GIA",8.01,8.05,4.96,14259
0.9,"V.Good","E","SI1",55,63.9,"IGI",6.07,6.1,3.88,3881
1.27,"Ideal","J","VS1",59,61.6,"GIA",6.9,6.92,4.26,6686
0.35,"Ideal","L","IF",57,62.8,"GIA",4.47,4.5,2.82,517
1.14,"Ideal","G","VS1",58,62,"EGL Intl.",6.7,6.68,4.15,5130
1.01,"Ideal","K","IF",59,60.4,"GIA",6.52,6.48,3.93,4310
0.4,"V.Good","H","VS2",56,63.8,"GIA",4.67,4.62,2.96,837
1.4,"V.Good","G","VS1",59,59.7,"GIA",7.31,7.34,4.37,12700
0.37,"Good","K","SI1",67,62.7,"GIA",4.52,4.53,2.84,405
0.3,"Ideal","F","VS2",57,61,"GIA",4.33,4.35,2.64,800
1.04,"Ideal","E","VS1",58,62.1,"GIA",6.48,6.46,4.02,8918
0.3,"Good","E","VS2",55,64.6,"GIA",4.18,4.21,2.71,710
0.34,"Ideal","G","SI1",59,60.5,"GIA",4.52,4.53,2.74,592
1.37,"Ideal","H","VS2",58,62.5,"GIA",7.05,7.11,4.43,9030
0.51,"Ideal","F","VS1",57,62.3,"GIA",5.1,5.08,3.17,2190
0.3,"Ideal","G","SI1",57,61.5,"GIA",4.34,4.32,2.66,730
0.3,"V.Good","D","SI2",57,63.7,"GIA",4.18,4.21,2.67,690
0.7,"Ideal","J","VS1",53,62.8,"GIA",5.66,5.71,3.57,1695
0.73,"Ideal","F","VS1",58,62.3,"GIA",5.74,5.73,3.57,3587
0.5,"V.Good","K","SI2",57,63,"GIA",4.99,5.03,3.16,741
1.29,"Ideal","H","SI1",56,62.8,"GIA",6.96,6.92,4.36,7301
0.71,"Good","D","SI1",54,64.4,"GIA",5.54,5.57,3.58,2810
0.4,"Ideal","I","VVS2",59,61.8,"GIA",4.71,4.73,2.92,761
0.3,"V.Good","D","VS1",58,63.5,"GIA",4.23,4.21,2.68,820
0.57,"Ideal","E","SI1",59,61,"GIA",5.35,5.37,3.27,1580
0.3,"Ideal","E","VS2",61,60.3,"GIA",4.33,4.35,2.62,810
0.5,"Good","K","SI2",56,65.3,"GIA",4.92,4.93,3.22,665
2.11,"Ideal","F","VVS1",56,62.6,"GIA",8.16,8.2,5.12,44820
0.4,"Good","J","SI1",58,59.8,"GIA",4.75,4.77,2.85,800
1.5,"V.Good","J","VVS2",62,59.6,"GIA",7.51,7.38,4.44,8285
0.72,"Ideal","F","SI2",55,61.9,"GIA",5.76,5.79,3.57,2386
0.7,"Ideal","J","SI1",54,62.2,"GIA",5.73,5.7,3.55,1690
0.4,"Ideal","E","VVS2",56,61.6,"GIA",4.78,4.76,2.94,1158
1.02,"V.Good","I","VS1",61,61.8,"GIA",6.41,6.43,3.97,6083
1.01,"Ideal","E","SI1",60,60.3,"GIA",6.46,6.5,3.91,6128
0.51,"Ideal","D","SI1",60,59.6,"GIA",5.2,5.17,3.09,1850
2.25,"Ideal","I","VS1",57.5,61.9,"IGI",8.4,8.42,5.2,18336
0.37,"V.Good","F","SI2",57,62.7,"GIA",4.56,4.51,2.84,910
0.38,"V.Good","D","VVS2",60,61.2,"GIA",4.66,4.72,2.87,1180
0.32,"Ideal","D","SI1",57,61.8,"GIA",4.39,4.38,2.71,850
0.51,"V.Good","F","SI1",59,61.3,"GIA",5.13,5.15,3.15,1330
1.03,"Ideal","E","SI1",55,62.1,"GIA",6.47,6.5,4.03,8927
0.73,"V.Good","D","VS1",61,59.3,"GIA",5.83,5.92,3.48,3249
0.54,"Ideal","K","VVS1",61,60.9,"GIA",5.25,5.22,3.19,1230
0.3,"V.Good","E","SI1",56,64.3,"GIA",4.24,4.21,2.72,770
0.34,"Good","E","VS2",60,59.8,"GIA",4.57,4.63,2.75,648
0.53,"Ideal","G","VS2",55,62.9,"GIA",5.14,5.18,3.24,1768
0.6,"Ideal","D","SI1",58,62.2,"GIA",5.4,5.38,3.35,2340
1.75,"Ideal","E","SI1",57,62.5,"GIA",7.69,7.73,4.82,18920
0.24,"Ideal","F","VS1",57,62.2,"GIA",4,3.98,2.48,600
1.32,"V.Good","J","SI2",57,64.1,"GIA",6.85,6.89,4.4,2938
0.4,"Good","D","VS2",57,66.3,"GIA",4.5,4.52,2.99,847
1.7,"Ideal","I","VS2",58,63.2,"GIA",7.61,7.55,4.79,11980
2.01,"Ideal","I","VS1",58,61.6,"GIA",8.06,8.12,4.99,17636
2.18,"Ideal","J","VS2",55,62.4,"GIA",8.29,8.25,5.16,16639
0.31,"Ideal","D","SI1",56,61.8,"GIA",1,1,1,880
0.35,"Ideal","E","VS2",57,62.9,"GIA",4.49,4.51,2.83,619
0.5,"Ideal","D","SI1",60,60.6,"GIA",5.13,5.15,3.12,1333
0.33,"Ideal","I","SI1",54,62.5,"GIA",4.46,4.44,2.78,780
1.25,"Ideal","G","VVS2",57,62.4,"GIA",6.85,6.9,4.29,11271
0.38,"Ideal","F","SI2",59,60.5,"GIA",4.72,4.69,2.85,1010
0.58,"Ideal","F","SI2",54,62,"GIA",5.36,5.34,3.32,1490
0.7,"Ideal","K","SI2",55,62.4,"GIA",5.65,5.69,3.54,1079
0.32,"Ideal","F","SI1",57,61.8,"GIA",4.43,4.41,2.73,800
0.4,"V.Good","E","SI1",56,62.9,"GIA",4.72,4.7,2.96,1040
1.32,"Ideal","E","VS1",58,61.9,"GIA",7.01,7,4.34,12352
0.72,"Ideal","E","SI2",56,62.4,"GIA",5.72,5.71,3.57,2381
0.8,"Ideal","G","SI1",61,59,"GIA",6.06,6.08,3.58,3055
0.31,"Good","E","SI2",59,63.3,"GIA",4.22,4.25,2.68,680
0.4,"Ideal","F","VS2",57,60.7,"GIA",4.8,4.78,2.91,1210
0.58,"Ideal","D","VVS2",56,62.8,"GIA",5.31,5.32,3.34,2369
0.36,"Ideal","F","SI1",55,62.5,"GIA",4.57,4.56,2.86,950
0.6,"Ideal","E","VS2",55,62,"GIA",5.43,5.41,3.36,2450
0.5,"Good","L","VS2",57,64.6,"GIA",4.93,4.97,3.2,960
0.4,"Ideal","D","VS2",57,62.6,"IGI",4.69,4.71,2.94,1300
0.3,"Good","F","SI2",64,64,"GIA",4.2,4.22,2.69,431
0.81,"Ideal","D","VS1",59,60.4,"GIA",6.02,6.05,3.64,5120
0.46,"Ideal","D","SI2",53,61.4,"GIA",5.01,4.97,3.06,1180
3.01,"Ideal","I","VS1",57,62.2,"GIA",9.19,9.24,5.73,43242
0.51,"Ideal","D","SI1",58,61.1,"GIA",5.12,5.13,3.13,1632
0.37,"Ideal","D","VS1",59,61.3,"GIA",4.64,4.67,2.85,810
0.32,"Ideal","F","VS2",56,62,"GIA",4.41,4.39,2.73,930
1.12,"Good","J","SI1",61,63,"GIA",6.49,6.62,4.13,4219
0.35,"Ideal","J","VS2",55,62.7,"GIA",4.5,4.54,2.83,541
0.3,"Ideal","J","SI1",56,62.4,"GIA",4.3,4.27,2.67,421
0.71,"V.Good","I","SI1",54,63.8,"GIA",5.6,5.59,3.57,1970
0.4,"Ideal","J","I1",57,62.8,"GIA",4.68,4.69,2.94,441
1.21,"Ideal","H","VVS1",56,62.7,"GIA",6.83,6.79,4.27,8410
0.34,"Ideal","K","VS2",57,62.1,"GIA",4.49,4.48,2.78,590
0.3,"Ideal","G","SI2",57,62.2,"GIA",4.32,4.33,2.69,445
0.71,"Ideal","E","VS1",57,63.1,"GIA",5.64,5.69,3.58,3446
0.7,"V.Good","G","VS1",54,64.5,"EGL Intl.",5.63,5.56,3.6,2070
0.32,"Ideal","H","IF",60,59.6,"GIA",4.5,4.47,2.67,719
1.02,"Good","H","SI1",59.5,68.6,"IGI",6.12,6.17,4.21,3310
1,"V.Good","F","SI2",55,64.1,"GIA",6.3,6.28,4.03,4580
0.9,"Ideal","K","SI1",59,61,"GIA",6.23,6.2,3.79,2420
2.53,"Ideal","E","VVS2",59,60.7,"GIA",8.75,8.8,5.33,62510
0.4,"V.Good","H","SI1",58,63,"GIA",4.65,4.62,2.92,970
0.66,"Ideal","D","VVS2",59,62.3,"GIA",5.53,5.55,3.45,3059
0.31,"Ideal","E","SI1",59,61.5,"GIA",4.36,4.33,2.67,920
0.3,"Ideal","F","VS1",55,63,"GIA",4.3,4.27,2.7,890
1.01,"Ideal","G","SI1",59,62,"GIA",6.4,6.41,3.97,6681
0.77,"Ideal","L","VVS2",60,61.4,"GIA",5.85,5.9,3.61,1565
1.16,"Ideal","G","VVS2",57,62.2,"GIA",6.73,6.68,4.17,7260
0.92,"Ideal","E","SI1",57,62,"GIA",6.2,6.24,3.86,3930
0.3,"Ideal","D","VVS2",57,62.3,"GIA",4.31,4.28,2.68,756
0.34,"Ideal","F","VS2",57,62.7,"GIA",4.46,4.48,2.81,625
1.04,"Ideal","F","SI1",61,59.6,"GIA",6.59,6.61,3.93,4970
0.73,"V.Good","G","SI1",58,62.6,"GIA",5.78,5.7,3.59,2480
0.3,"Ideal","G","VS2",54,62.7,"GIA",4.26,4.28,2.68,770
2.15,"Ideal","J","VS1",57,62.4,"GIA",8.28,8.22,5.15,16741
0.3,"Good","F","SI1",60,64.4,"GIA",4.16,4.18,2.68,630
0.7,"V.Good","F","VS1",60,62.6,"GIA",5.63,5.6,3.51,2626
1,"V.Good","K","VVS1",61,60.9,"GIA",6.38,6.41,3.9,4300
0.41,"Good","D","SI2",0.6,0.6,"IGI",4.63,4.68,2.97,910
0.6,"Ideal","H","VS2",59,62.2,"GIA",5.4,5.38,3.35,2170
1.23,"Ideal","F","IF",56,61.5,"GIA",6.91,6.89,4.25,12770
1.02,"Ideal","H","SI2",61,60.3,"GIA",6.53,6.47,3.92,4940
1.22,"Ideal","G","SI1",55,62.5,"GIA",6.81,6.83,4.26,8460
0.53,"Ideal","H","VS2",56,62.5,"GIA",5.17,5.19,3.24,1469
0.3,"Ideal","D","VS1",57,61.1,"GIA",4.31,4.34,2.64,840
0.6,"Ideal","F","VS2",59,62.2,"GIA",5.39,5.36,3.34,2370
0.54,"Ideal","G","VVS1",61,59.5,"GIA",5.32,5.34,3.17,2135
1.51,"V.Good","H","SI2",61,62.2,"GIA",7.28,7.33,4.54,7588
0.3,"V.Good","F","VVS1",54,63.3,"GIA",4.24,4.26,2.69,607
1.7,"Ideal","H","VS2",55,61.3,"EGL Intl.",7.54,7.53,4.62,7490
0.3,"Ideal","D","SI1",60.4,60.4,"GIA",4.34,4.31,2.61,730
0.32,"Ideal","E","VVS1",55,62.7,"GIA",4.37,4.39,2.75,695
2.36,"Ideal","K","VS2",57,61.8,"GIA",8.53,8.57,5.28,17329
0.4,"Ideal","I","VS2",58,61.7,"GIA",4.75,4.76,2.93,880
1.01,"Good","F","SI2",60,61.6,"GIA",6.35,6.44,3.94,4600
0.31,"Ideal","H","SI1",58,61.3,"GIA",4.36,4.35,2.67,820
2.26,"Ideal","G","SI2",57,62.2,"GIA",8.39,8.42,5.23,21370
0.35,"Ideal","I","SI1",57,61.5,"GIA",4.56,4.53,2.8,820
1.03,"Ideal","E","SI1",58,60.7,"GIA",6.53,6.57,3.97,6430
0.3,"Ideal","G","SI1",57,61.9,"GIA",4.27,4.29,2.65,740
0.36,"Ideal","H","I1",59,59.4,"GIA",4.66,4.64,2.76,590
0.32,"V.Good","G","I1",61,60.5,"GIA",4.36,4.38,2.64,340
0.5,"Good","E","SI2",55,65.6,"GIA",4.9,4.93,3.22,1063
0.5,"V.Good","D","VS1",53,63.7,"GIA",5.03,5.05,3.21,2060
0.41,"V.Good","E","VVS2",56,63.9,"GIA",4.68,4.72,3,1250
1.05,"Ideal","F","VS2",60,59.9,"GIA",6.63,6.58,3.95,7630
1.2,"Ideal","G","SI1",56,62.7,"GIA",6.78,6.75,4.24,7876
1.5,"Ideal","H","SI2",58,61.9,"GIA",7.32,7.36,4.55,8664
1.5,"Ideal","L","SI1",60,59.8,"GIA",7.46,7.44,4.45,6320
2.01,"V.Good","I","SI1",56,60.5,"GIA",8.15,8.23,4.96,18281
1,"Good","I","VS2",57,72,"GIA",5.8,5.87,4.2,3394
0.51,"Ideal","G","I1",58,61.1,"GIA",5.14,5.17,3.15,788
0.4,"Ideal","F","SI2",57,61.3,"IGI",4.74,4.78,2.92,600
1.07,"V.Good","G","SI1",57,61.9,"GIA",6.55,6.51,4.04,5700
0.5,"V.Good","I","SI1",56,63.9,"GIA",4.99,5,3.19,1310
0.5,"V.Good","G","VS2",54,62.2,"GIA",5.12,5.08,3.17,1910
0.71,"Ideal","H","SI1",54,63,"GIA",5.69,5.71,3.59,2470
2.34,"Ideal","J","SI1",55,62.3,"GIA",8.45,8.53,5.29,16830
0.53,"Ideal","G","VS1",62,60.3,"GIA",5.23,5.25,3.16,1701
1.03,"Ideal","G","SI1",59,60.9,"EGL Intl.",6.51,6.47,3.95,3460
0.6,"V.Good","D","SI2",57,59.4,"GIA",5.53,5.51,3.28,1990
1.01,"V.Good","K","SI1",59,59.1,"GIA",6.52,6.55,3.87,3720
1,"Ideal","I","IF",54,63.2,"GIA",6.31,6.42,4.02,6142
0.3,"V.Good","F","SI1",56,63.3,"GIA",4.23,4.22,2.68,466
1.07,"Ideal","E","VS2",58,62.1,"GIA",6.52,6.57,4.07,10391
0.7,"V.Good","E","SI2",55,64.2,"EGL Intl.",5.54,5.5,3.54,1380
0.31,"Good","G","SI2",57,63,"GIA",4.23,4.28,2.68,341
0.32,"Ideal","G","IF",56,62.6,"GIA",4.4,4.42,2.76,712
0.34,"Ideal","D","VS1",57,61.8,"GIA",4.5,4.47,2.77,749
0.3,"Good","H","SI1",59,63.4,"IGI",4.15,4.2,2.64,670
0.4,"Ideal","F","VS2",58,62.4,"GIA",4.69,4.71,2.93,1130
1.36,"Ideal","G","VVS2",59,61.1,"GIA",7.1,7.12,4.34,10700
1.01,"Good","J","VS1",63,62.6,"GIA",6.23,6.29,3.92,6162
0.46,"Ideal","G","VS1",57,62.1,"GIA",4.96,4.93,3.07,1241
0.4,"V.Good","G","VS1",58,62.2,"GIA",4.69,4.72,2.93,801
1.2,"Ideal","F","VVS2",61,61.4,"GIA",6.82,6.85,4.19,8712
0.82,"Ideal","G","SI1",57,60.8,"GIA",6.03,6.06,3.67,3370
0.5,"Ideal","G","IF",55,61.2,"GIA",5.14,5.17,3.15,2320
1.08,"Ideal","F","SI1",57,61.5,"GIA",6.58,6.63,4.06,6752
0.71,"Good","H","SI1",57,58.9,"GIA",5.81,5.85,3.43,2223
0.36,"Good","H","VS2",57,63.2,"GIA",4.56,4.5,2.86,661
0.31,"V.Good","E","IF",59,62,"GIA",4.35,4.32,2.69,960
0.47,"Ideal","G","SI2",56,62.7,"GIA",4.97,4.99,3.12,1157
0.5,"Ideal","D","IF",57,62.1,"IGI",5.06,5.09,3.15,3279
0.51,"Ideal","E","VS2",58,62.4,"GIA",5.1,5.12,3.19,1570
0.74,"Ideal","F","VVS2",58,59.8,"GIA",5.88,5.9,3.52,4133
0.3,"Ideal","J","SI1",54.5,62.4,"IGI",4.29,4.32,2.69,346
0.3,"Ideal","F","SI2",55,61.2,"GIA",4.31,4.33,2.65,474
0.5,"Ideal","E","SI1",58,59.4,"GIA",5.17,5.2,3.08,1406
1.15,"Ideal","F","IF",58,61.3,"GIA",6.75,6.78,4.15,11730
0.43,"Ideal","F","VS1",55,62.4,"GIA",4.83,4.85,3.02,1008
0.7,"V.Good","E","SI2",61,62.5,"GIA",5.61,5.63,3.51,2560
1.01,"Ideal","H","SI2",56,62.9,"GIA",6.41,6.37,4.02,4700
0.52,"Ideal","G","VVS2",61,61.1,"GIA",5.19,5.16,3.17,2060
1.01,"V.Good","J","VVS1",58,62.7,"GIA",6.33,6.37,3.98,5336
0.33,"Ideal","I","VS2",58,61.5,"GIA",4.43,4.47,2.74,522
0.56,"Ideal","H","VS2",57,62.5,"GIA",5.27,5.29,3.3,1666
1.02,"Ideal","D","IF",59,59.8,"GIA",6.53,6.55,3.91,18181
1.52,"Ideal","H","VS2",60,60.6,"GIA",7.41,7.46,4.51,12660
1.05,"Ideal","G","VVS2",59,62.4,"GIA",6.47,6.49,4.04,8555
0.5,"Ideal","F","VVS1",61,60,"GIA",5.08,5.14,3.1,2246
0.45,"Ideal","K","SI1",60,59.1,"GIA",5,5.02,2.96,631
0.31,"Ideal","F","SI1",57,62.3,"GIA",4.32,4.3,2.69,800
1.07,"Ideal","H","SI2",60,60.5,"GIA",6.58,6.63,4,5270
0.46,"V.Good","D","VS2",56,64.5,"GIA",4.85,4.83,3.12,1400
0.3,"Ideal","J","VS2",56,62.1,"GIA",4.32,4.33,2.68,433
0.37,"Ideal","E","SI1",56,62.6,"GIA",4.59,4.62,2.88,646
1.01,"Good","E","VS2",57,63,"GIA",6.27,6.46,4.01,6255
1.02,"Ideal","E","I1",60,60.5,"GIA",6.5,6.51,3.94,3670
0.33,"Ideal","I","IF",57.5,60.3,"IGI",4.51,4.54,2.73,589
0.3,"Ideal","D","VVS1",61.4,61.4,"GIA",4.35,4.33,2.67,1030
0.4,"V.Good","J","SI2",54,63.5,"GIA",4.64,4.69,2.96,496
1.59,"Ideal","E","SI2",57,62.4,"GIA",7.42,7.44,4.64,9769
0.51,"Ideal","H","VVS1",61,60.5,"GIA",5.15,5.17,3.12,1729
0.3,"Ideal","G","VS1",54,61.3,"EGL Intl.",4.33,4.31,2.65,550
0.41,"Ideal","E","SI1",60,59.3,"GIA",4.87,4.89,2.9,1130
0.3,"V.Good","K","SI1",61,62.2,"GIA",4.25,4.23,2.64,560
1.51,"Ideal","E","VS2",61,60.8,"GIA",7.35,7.41,4.49,17267
0.58,"Ideal","E","SI2",57,61.8,"GIA",5.36,5.38,3.32,1439
0.41,"Ideal","E","VS1",54,62.1,"GIA",4.78,4.76,2.96,1012
0.7,"V.Good","G","VS2",58,61.8,"GIA",5.67,5.7,3.51,2466
1.21,"Ideal","H","VS1",57,62.8,"GIA",6.81,6.77,4.27,7520
0.3,"Ideal","G","VS1",57,61.8,"GIA",4.33,4.31,2.67,581
0.4,"Good","K","VS1",58,66,"GIA",4.5,4.54,2.98,760
0.52,"Ideal","G","VS1",56,62.8,"GIA",5.11,5.13,3.21,1625
0.4,"V.Good","E","VS2",56,63.6,"GIA",4.62,4.65,2.95,1100
0.35,"Ideal","H","VS2",56,61.1,"GIA",4.57,4.55,2.78,870
1.53,"Ideal","I","VVS1",59,61.8,"GIA",7.36,7.4,4.56,11542
0.9,"Good","K","VS1",60,65.5,"GIA",5.91,5.94,3.88,2488
0.9,"Ideal","G","SI1",55,62.9,"EGL USA",6.13,6.12,3.85,3239
0.3,"Ideal","D","SI1",61,58.2,"GIA",4.4,4.39,2.56,519
0.51,"V.Good","D","SI1",56,64.2,"GIA",4.97,5.01,3.21,1403
2.02,"Ideal","F","VS2",57,62.8,"GIA",7.99,8.04,5.04,30870
0.37,"V.Good","E","SI2",56,63.9,"GIA",4.53,4.5,2.89,900
0.7,"Ideal","H","VS2",56,62.8,"GIA",5.66,5.68,3.56,2477
2.02,"V.Good","E","VS2",58,62.9,"GIA",7.99,7.93,5.01,25110
0.37,"Good","G","SI2",57,64.6,"GIA",4.48,4.5,2.9,750
0.3,"Ideal","I","VS2",54,62.5,"GIA",4.3,4.32,2.69,467
0.9,"V.Good","H","VS1",61,60.2,"GIA",6.24,6.17,3.73,4446
0.42,"V.Good","J","SI2",57,63.9,"IGI",4.7,4.74,3.02,435
1.81,"Ideal","I","VS1",60,59,"GIA",8.01,7.96,4.71,14329
0.46,"Ideal","E","SI1",61,59.2,"GIA",5.06,5.05,3,1250
0.6,"V.Good","L","VS2",59,64,"GIA",5.29,5.33,3.4,1120
0.3,"Ideal","D","VS1",57,62.2,"GIA",4.29,4.28,2.67,890
0.37,"Ideal","E","VS2",61,58.1,"GIA",4.75,4.72,2.75,1100
2.03,"Ideal","I","SI1",57,62.9,"GIA",8.08,8.03,5.07,15414
0.3,"V.Good","D","VS2",58,61.9,"GIA",4.25,4.22,2.62,522
1.51,"Ideal","G","SI1",59,60.9,"GIA",7.38,7.41,4.51,14130
1.62,"Ideal","G","VVS2",57,62.9,"HRD",7.43,7.47,4.69,12900
0.7,"Ideal","F","VS2",59,61.7,"GIA",5.69,5.67,3.5,3168
0.54,"Ideal","F","SI2",61,58.9,"GIA",5.29,5.31,3.12,1187
0.53,"V.Good","E","VS2",61.5,58.9,"IGI",5.28,5.32,3.12,1770
0.9,"Ideal","H","SI2",57,60.5,"GIA",6.25,6.29,3.79,3019
0.33,"Ideal","G","VS2",56,61.3,"GIA",4.47,4.45,2.74,820
