Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
TRIP UW Equity,TripAdvisor Inc,US,Consumer Discretionary,74.66,67.01,0,210.274,1086,1956,397.2,326.063,26.349,97.2171,1170.669,-5.499,42.916,10670.7258,362.669,#N/A N/A,-268
DPS UN Equity,Dr Pepper Snapple Group Inc,US,Consumer Staples,71.68,77.27,-314,709,2363,8261,1019,848,19.5556,59.5062,6075,-28,17.971,13935.2719,1422,109,2275
SNI UN Equity,Scripps Networks Interactive Inc,US,Consumer Discretionary,75.27,71.09,-316.099,521.948,2075.118,3921.558,774.009,706.629,36.9138,71.0619,2650.699,-15.158,19.849,10320.4208,1109.095,#N/A N/A,1227.407
TGI UN Equity,Triumph Group Inc,US,Industrials,67.22,57.06,-8.285,273.386,2353.681,5815.591,349.93,203.707,13.9159,19.0152,3743.254,-4.644,20.948,3413.9067,685.573,105.486,1523.119
V UN Equity,Visa Inc,US,Information Technology,65.55,63.7275,-1006,5438,27413,38569,7205,6652,60.5968,#N/A N/A,12702,-53,23.533,162177.789,8132,0,-6965
CAR UW Equity,Avis Budget Group Inc,US,Industrials,66.33,57.31,0,194,732,18296,2577,-9479,10.5836,49.485,8447,-18,40.757,7047.2305,2869,#N/A N/A,12122
AVT UN Equity,Avnet Inc,US,Information Technology,43.02,41.62,-84.251,552.925,4794.159,10987.246,322.954,188.852,2.8726,11.7384,27993.765,-355.066,25.06,5895.8465,946.738,101.246,1274.639
XYL UN Equity,Xylem Inc/NY,US,Industrials,38.07,34.1,-93,309,2193,4814,414,301,11.5434,38.8021,3907,-16,23.78,6923.9627,598,55,711
SDRL UN Equity,Seadrill Ltd,US,Energy,11.94,10.74,-1861,4053,10944,27387,1754,-2346,46.0134,#N/A N/A,5205,2,66.929,5887.3594,3108,490,11668
CHD UN Equity,Church & Dwight Co Inc,US,Consumer Staples,78.81,80.92,-164.9,399.5,2087.4,4325.8,531.7,458.7,19.1108,44.0901,3254.7,-1.8,12.813,10542.7772,712.3,27.2,683.5
MPC UN Equity,Marathon Petroleum Corp,US,Energy,45.13,46.295,-512,2350,11266,31705,4077,2652,3.8864,7.1333,94150,458,31.337,25290.1975,4958,209,4410
DRE UN Equity,Duke Realty Corp,US,Financials,20.2,21.83,-225.403,277.478,3229.21,7884.195,439.051,-404.66,16.6719,#N/A N/A,1072.731,#N/A N/A,17.452,6902.6312,470.273,205.334,4142.415
WPX UN Equity,WPX Energy Inc,US,Energy,11.63,10.66,0,-1028,4202,8244,895,-741,-47.7808,47.9489,2974,-27,62.905,2365.1945,-542,113,1982
EGN UN Equity,Energen Corp,US,Energy,63.76,63.42,-43.379,586.707,3361.248,5832.97,908.649,-411.953,7.6707,32.9672,1342.784,-37.074,47.853,4667.4595,562.591,36.878,613.137
FRT UN Equity,Federal Realty Investment Trust,US,Financials,133.46,143.77,-207.479,157.288,1772.464,4479.398,328.553,-87.325,39.031,#N/A N/A,673.559,#N/A N/A,15.491,9092.9797,431.514,94.435,2269.366
EQC UN Equity,Equity Commonwealth,US,Financials,25.67,26.35,-59.193,124.802,3489.003,6170.796,205.71,-64.807,13.6512,#N/A N/A,863.077,#N/A N/A,17.322,3308.6975,278.387,149.638,1845.537
MDU UN Equity,MDU Resources Group Inc,US,Utilities,23.5,22.61,-134.85,304.764,3158.503,7806.174,733.013,104.896,9.8167,84.8892,4393.02,2.444,27.712,4561.5129,729.927,85.457,1947.768
AXTA UN Equity,Axalta Coating Systems Ltd,US,Materials,26.02,25.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,5960.3845,#N/A,#N/A,#N/A
MGM UN Equity,MGM Resorts International,US,Consumer Discretionary,21.38,19.48,0,135.585,7898.636,25448.486,1333.683,533.673,13.5907,36.6548,10209.651,-53.494,31.417,10500.1494,2272.227,824.619,11601.77
HXL UN Equity,Hexcel Corp,US,Industrials,41.49,44.23,0,203.6,1127.2,1959.8,268.8,12.6,16.3325,27.2521,1810.5,-23.9,21.391,3958.2632,364.8,#N/A N/A,395.1
FOX UW Equity,Twenty-First Century Fox Inc,US,Consumer Discretionary,36.89,31.85,-816,4296,20080,54711,3076,2442,17.389,#N/A N/A,32693,-614,21.216,81596.1441,6876,1154,15553
OUT UN Equity,Outfront Media Inc,US,Financials,26.84,28.35,-182.8,329.1,1567,3522.8,308.2,223.9,16.0666,#N/A N/A,1302.7,#N/A N/A,21.908,3663.66,405.2,#N/A N/A,1326
ALLE UN Equity,Allegion PLC,US,Industrials,55.46,54.01,#N/A N/A,150,6,1992.2,#N/A N/A,#N/A N/A,16.9165,41.6539,2094.4,#N/A N/A,20.05,5309.1073,402.3,47.1,1028.1
ZAYO UN Equity,Zayo Group Holdings Inc,US,Telecommunication Services,30.57,27.75,#N/A N/A,-262.412,293.7,5059.7,#N/A N/A,#N/A N/A,-1.23,#N/A N/A,1175.736,#N/A N/A,#N/A N/A,7306.4954,338.77,198.932,3095.1
DNOW UN Equity,NOW Inc,US,Industrials,25.73,24.95,#N/A N/A,#N/A N/A,1973,2558,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.785,2754.8457,#N/A N/A,#N/A N/A,-166
KRC UN Equity,Kilroy Realty Corp,US,Financials,69.07,74.15,-117.905,158.745,2620.369,5487.464,251.53,-572.433,21.9236,#N/A N/A,498.564,#N/A N/A,15.593,5936.9483,311.054,67.729,2228.476
TOL UN Equity,Toll Brothers Inc,US,Consumer Discretionary,34.27,34.62,0,303.414,3806.822,8331.916,-73.812,-85.695,9.9374,21.188,3605.446,-40.2,26.177,6012.3289,381.05,#N/A N/A,2991.967
LNT UN Equity,Alliant Energy Corp,US,Utilities,33.21,34.305,-231.6,388.6,3637.3,11594,851.8,-18.7,16.6006,50.3492,3378.8,-51.3,17.294,7368.3476,953.9,144.6,3635.1
VMW UN Equity,VMware Inc,US,Information Technology,82.52,77.1,0,895,7436,14519,2453,2102,18.1771,85.331,5815,-138,26.818,35523.5883,1388,20,-5594
EV UN Equity,Eaton Vance Corp,US,Financials,40.93,40.25,-105.848,295.753,764.947,1860.086,98.785,91.205,33.3557,#N/A N/A,1463.254,#N/A N/A,34.206,4840.4372,571.879,44.739,340.422
FOSL UW Equity,Fossil Group Inc,US,Consumer Discretionary,110.74,97.8,0,371.081,961.249,2236.853,429.64,329.886,16.0721,57.2004,3507.246,-51.986,24.154,5657.0789,659.463,14.889,404.995
RES UN Equity,RPC Inc,US,Energy,13.04,12.47,-90.688,205.199,1060.945,1616.033,268.361,-10.939,15.4834,35.1563,2192.188,-201.969,52.453,2850.5697,565.914,1.099,143.478
JBHT UW Equity,JB Hunt Transport Services Inc,US,Industrials,84.25,79.61,-87.752,356.35,1159.819,3158.918,649.488,-71.203,9.9859,12.9702,6030.207,-86.384,17.015,9870.2476,884.355,#N/A N/A,831.215
CIM UN Equity,Chimera Investment Corp,US,Financials,15.9,15.7,-575.253,655.028,3591.226,17490.969,240.945,240.945,81.3572,#N/A N/A,775.896,#N/A N/A,14.054,3267.6348,736.871,103.476,12649.758
CXW UN Equity,Corrections Corp of America,US,Financials,36.34,39.32,-230.338,212.487,1502.293,3101.15,337.973,228.499,15.3805,29.0211,1654.493,-0.585,17.421,4232.7491,369.372,42.888,1191.153
LRCX UW Equity,Lam Research Corp,US,Information Technology,79.34,76.44,-29.24,687.864,4890.673,7893.828,806.285,642.689,15.6084,43.8636,4744.618,#N/A N/A,29.42,12611.9245,1026.367,62.094,-1361.546
MHK UN Equity,Mohawk Industries Inc,US,Consumer Discretionary,155.36,165.04,0,479.748,4576.518,8701.46,548.481,-325.904,9.2291,27.3323,7776.104,-432.403,23.2,11325.263,1299.62,99.732,2284.747
PNR UN Equity,Pentair PLC,US,Industrials,66.42,61.81,-206.5,252.3,4967.4,10926.9,980.7,844.5,12.9777,34.8865,7067.5,11,23.516,12406.8721,1161.3,#N/A N/A,2806.6
GPOR UW Equity,Gulfport Energy Corp,US,Energy,41.74,38.49,0,161.608,2189.47,3341.387,335.934,-909.23,21.1178,38.0418,471.636,-62.287,50.354,3570.0849,322.957,20.118,464.164
SEIC UW Equity,SEI Investments Co,US,Financials,40.04,40.17,-108.694,307.131,1244.64,1485.779,355.247,302.632,26.6427,63.1912,1242.272,-32.163,16.356,6696.1261,390.631,0.455,-603.995
VRTX UW Equity,Vertex Pharmaceuticals Inc,US,Health Care,118.8,110.14,0,-517.614,1155.905,2406.086,-362.474,-413.47,-69.7658,91.2042,787.016,25.311,35.917,28573.9904,-484.516,#N/A N/A,-1122.673
AMCX UW Equity,AMC Networks Inc,US,Consumer Discretionary,63.77,66.7,0,218.561,-388.023,3663.255,286.428,256.121,23.5984,#N/A N/A,2001.444,-53.848,24.475,4598.4386,530.608,130.325,2493.44
DRQ UN Equity,Dril-Quip Inc,US,Energy,76.73,74.23,0,196.688,1250.109,1429.03,123.959,80.27,29.0206,44.6099,908.6,-90.149,36.037,3028.7741,294.078,0.026,-314.964
URI UN Equity,United Rentals Inc,US,Industrials,102.01,82.85,0,486,1816,12483,1902,220,23.9421,46.0707,5459,-102,39.36,10181.4318,2492,#N/A N/A,7927
LPI UN Equity,Laredo Petroleum Inc,US,Energy,10.35,9.81,0,132.531,1354.695,3332.909,465.627,-707.519,35.058,51.2408,710.418,-25.497,96.742,1487.1418,464.006,114.298,1520.598
INGR UN Equity,Ingredion Inc,US,Consumer Staples,84.84,80.64,-127,397.3,2251,5256,719,439,10.7546,19.5537,5799.4,-2,14.713,6096.8568,819.7,#N/A N/A,1352
ALKS UW Equity,Alkermes PLC,US,Health Care,58.56,72.25,0,-42.498,1333.592,1837.855,28.605,-1.577,-10.9701,71.183,598.106,#N/A N/A,36.108,8563.317,30.47,13.531,-213.018
QRVO UW Equity,Qorvo Inc,US,Information Technology,#N/A N/A,73.87,#N/A N/A,#N/A N/A,0,0,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0
STWD UN Equity,Starwood Property Trust Inc,US,Financials,23.24,23.93,-383.737,498.486,3863.963,116893.937,388.866,388.866,50.0658,#N/A N/A,1004.495,#N/A N/A,11.056,5168.6429,678.925,155.936,3387.713
JBLU UW Equity,JetBlue Airways Corp,US,Industrials,15.86,16.79,0,360,2386,7741,917,124,8.037,#N/A N/A,5736,#N/A N/A,46.867,4628.1317,784,138,1620
TWO UN Equity,Two Harbors Investment Corp,US,Financials,10.02,10.32,-387.264,443.516,4118.099,19154.825,-244.456,-244.456,61.9092,#N/A N/A,625.695,#N/A N/A,13.885,3668.5019,492.582,102.668,13488.103
9999900D UN Equity,Waste Connections US Inc,US,Industrials,43.99,43.22,-56.978,221.189,2194.63,5093.864,513.175,295.33,21.2896,45.1601,2038.831,#N/A N/A,17.079,5460.0443,688.862,66.393,1948.816
FNFG UW Equity,First Niagara Financial Group Inc,US,Financials,8.43,8.12,-143.068,-737.857,4089,37966,574.295,526.706,-55.7284,#N/A N/A,1538.11,#N/A N/A,32.126,2995.4781,#N/A N/A,119.52,5212
SAVE UW Equity,Spirit Airlines Inc,US,Industrials,75.58,74.14,0,212.748,945.315,1413.554,245.543,216.498,17.7589,#N/A N/A,1877.077,#N/A N/A,48.616,5499.7217,375.91,1.162,-585.828
WDC UW Equity,Western Digital Corp,US,Information Technology,110.7,97.23,-294,1545,8963,15652,2963,2311,11.2516,28.7838,15269,-126,24.394,25707.8909,2939,#N/A N/A,-2975
SKX UN Equity,Skechers U.S.A. Inc,US,Consumer Discretionary,18.4167,20.1167,0,131.055,1106.448,1609.337,172.851,119.123,8.5506,44.9363,2258.576,-85.759,44.051,2906.2581,240.212,11.719,-321.17
CNC UN Equity,Centene Corp,US,Health Care,51.925,54.58,0,217.706,1781.55,5446.345,1024.59,934.61,2.4089,15.0256,14767.189,-84.39,26.373,6092.7739,437.934,31.605,-795.114
CREE UW Equity,Cree Inc,US,Information Technology,32.22,35.36,0,104.824,2969.864,3352.652,263.356,55.033,6.4679,35.852,1684.307,-28.056,54.665,3848.5299,275.765,#N/A N/A,-1059.843
XON UN Equity,Intrexon Corp,US,Health Care,26.542,27.6797,0,-112.857,379.842,538.5,-21.032,-26.487,-143.2379,#N/A N/A,47.981,-3.091,59.569,2767.2514,-60.113,0.419,-209.416
CRI UN Equity,Carter's Inc,US,Consumer Discretionary,87.31,81.49,-39.18,168.286,751.581,1806.741,171.157,34.626,10.4759,41.185,2794.299,12.554,19.589,4619.1807,374.884,27.377,452.354
GMCR UW Equity,Keurig Green Mountain Inc,US,Consumer Staples,132.395,122.56,-118.358,596.518,3471.121,4797.307,719.433,381.573,20.1212,38.5723,4707.68,-274.884,27.853,21456.1738,1204.88,11.691,-698.974
BOKF UW Equity,BOK Financial Corp,US,Financials,60.04,54.11,-109.443,299.31,3277.312,29105.02,146.605,-138.745,35.3388,#N/A N/A,1343.873,#N/A N/A,20.027,4163.0236,#N/A N/A,66.965,2378.008
SNH UN Equity,Senior Housing Properties Trust,US,Financials,21.8996,23.0684,-299.638,185.557,2984.215,5989.122,340.046,-919.969,34.6333,#N/A N/A,815.414,#N/A N/A,19.697,4507.9036,456.088,128.497,2681.533
REG UN Equity,Regency Centers Corp,US,Financials,63.78,68.56,-171.289,139.139,1874.129,4128.088,267.979,-122.568,33.8664,#N/A N/A,527.736,#N/A N/A,15.659,5957.6658,324.914,108.743,1922.535
EWBC UW Equity,East West Bancorp Inc,US,Financials,38.71,36.18,-98.437,326.158,2768.093,28481.13,377.752,377.087,42.7142,#N/A N/A,1103.653,#N/A N/A,22.145,5556.9346,#N/A N/A,113.368,-1574.577
CPA UN Equity,Copa Holdings SA,US,Industrials,103.64,107.51,#N/A N/A,448.7,2116.962,4092.547,#N/A N/A,#N/A N/A,19.9734,#N/A N/A,2748.632,#N/A N/A,37.18,4597.3775,691.794,29.02,248.774
NOW UN Equity,ServiceNow Inc,US,Information Technology,67.85,72.9,0,-158.956,417.415,1304.612,127.543,65.782,-22.0588,63.3454,609.789,-29.453,39.408,10062.1552,-92.728,#N/A N/A,-209.74
SFG UN Equity,StanCorp Financial Group Inc,US,Financials,69.86,62.04,-48.5,223.7,2267.3,22438.7,245,227.2,12.6095,#N/A N/A,2808.2,#N/A N/A,18.562,2936.9166,#N/A N/A,32.8,241.6
MAC UN Equity,Macerich Co/The,US,Financials,83.41,86.01,-380.57,214.699,3539.053,9206.108,390.085,159.134,22.7642,#N/A N/A,1064.478,#N/A N/A,21.729,13174.2631,648.665,187.529,4872.06
BPOP UW Equity,Popular Inc,US,Financials,34.05,30.83,-3.723,-203.024,4298.392,34099.095,1001.471,950.508,-0.5634,#N/A N/A,2134.56,#N/A N/A,20.888,3522.8397,#N/A N/A,693.415,2000.45
NYCB UN Equity,New York Community Bancorp Inc,US,Financials,16,15.45,-441.763,471.856,5777.998,48679.772,541.129,477.335,57.1263,#N/A N/A,1861.23,#N/A N/A,13.503,7082.3589,#N/A N/A,537.31,13734.375
UAL UN Equity,United Continental Holdings Inc,US,Industrials,66.89,69.37,0,1244,3864,38011,2398,288,5.0955,#N/A N/A,38917,#N/A N/A,41.277,24687.1438,3652,698,6580
RNR UN Equity,RenaissanceRe Holdings Ltd,US,Financials,97.22,95.63,-69.526,600.025,4827.026,8356.935,803.048,803.048,60.3671,#N/A N/A,1346.488,#N/A N/A,13.315,3745.7945,#N/A N/A,17.172,-51.048
DAL UN Equity,Delta Air Lines Inc,US,Industrials,49.19,47.31,-227,9850,12296,51940,5496,2955,9.3865,#N/A N/A,39791,#N/A N/A,37.04,41169.1448,5488,#N/A N/A,5777
SIRI UW Equity,Sirius XM Holdings Inc,US,Consumer Discretionary,3.5,3.55,0,415.316,1173.415,8449.357,1246.743,1104.117,26.1934,61.2847,4090.221,-60.4,17.888,19230.5518,1328.963,251.169,4665.486
MLM UN Equity,Martin Marietta Materials Inc,US,Materials,110.32,107.74,-82.834,127.646,4375.613,7338.858,344.934,153.473,9.79,17.3065,2646.577,-34.528,30.357,7421.2328,456.842,57.753,1544.678
RYN UN Equity,Rayonier Inc,US,Financials,27.94,29.35,-287.814,170.18,1610.902,2477.559,495.006,349.238,17.1279,20.208,694.661,30.073,35.062,3540.7284,305.712,46.153,552.817
LPT UN Equity,Liberty Property Trust,US,Financials,37.63,40.3,-279.149,205.259,3075.525,6660.842,351.26,-1385.693,30.7658,#N/A N/A,781.373,#N/A N/A,16.119,5589.7856,484.448,153.336,3145.297
VVC UN Equity,Vectren Corp,US,Utilities,46.23,47.92,-118.8,160.2,1581,4837.3,541.8,100.7,11.5874,60.8054,2614.9,47.1,19.726,3815.7272,586.1,87.3,1631.3
SCCO UN Equity,Southern Copper Corp,US,Materials,28.2,27.28,-383.767,1391.207,5880.079,11537.107,1622.194,-14.82,39.7011,49.1646,5851.63,-26.965,28.662,23072.3178,2774.023,155.512,2963.586
CACC UW Equity,Credit Acceptance Corp,US,Financials,136.41,157.64,0,259.1,748.5,2722.5,352.9,348,57.1669,#N/A N/A,713.7,#N/A N/A,24.241,2809.7583,480.8,59.5,1655.8
ACM UN Equity,AECOM,US,Industrials,30.37,25.42,0,229.854,2272.48,6123.377,360.625,297.773,4.2227,4.8245,8356.783,-14.405,34.516,4671.5665,448.276,40.842,429.79
DLPH UN Equity,Delphi Automotive PLC,US,Consumer Discretionary,72.72,68.73,-309,1305,3379,10923,1942,1194,10.759,18.9272,15903,47,22.044,21530.8922,2245,138,1428
KORS UN Equity,Michael Kors Holdings Ltd,US,Consumer Discretionary,75.1,70.79,0,785.387,2245.129,2689.43,650.422,381.861,29.9961,61.0836,3905.44,-122.447,28.735,15463.9066,1280.162,#N/A N/A,-1012.393
FDC UN Equity,First Data Corp,US,Information Technology,#N/A N/A,#N/A N/A,-28,-869.1,1761.9,35239.8,672.7,478.6,10.3859,38.4748,10808.9,63.3,#N/A N/A,#N/A N/A,2334.5,1880.7,22351.7
UTHR UW Equity,United Therapeutics Corp,US,Health Care,129.49,141.13,0,193.825,1216.559,2072.05,369.075,310.505,26.9445,87.9066,1231.172,-8.107,50.934,6151.9289,362.799,18.627,-682.301
ACGL UW Equity,Arch Capital Group Ltd,US,Financials,59.1,57.97,-26.754,758.743,7082.485,22610.685,1023.479,1002.358,20.8301,#N/A N/A,3905.315,#N/A N/A,11.116,7630.4218,#N/A N/A,42.263,236.274
DISH UW Equity,DISH Network Corp,US,Consumer Discretionary,72.89,70.35,0,822.801,1566.305,21123.431,2410.022,1137.583,12.2433,24.6877,14403.652,#N/A N/A,29.203,33596.1161,2813.063,651.382,3633.747
ALXN UW Equity,Alexion Pharmaceuticals Inc,US,Health Care,185.03,183.24,0,484.588,3123.039,3890.887,565.497,472.917,38.6811,91.524,2076.166,-40.738,35.019,36689.0215,839.932,3.24,-1712.207
RE UN Equity,Everest Re Group Ltd,US,Financials,170.3,171.38,-149.329,1211.445,7786.598,21487.213,1199.241,1199.241,26.3914,#N/A N/A,5789.278,#N/A N/A,14.643,7705.5585,#N/A N/A,36.608,486.558
DKS UN Equity,Dick's Sporting Goods Inc,US,Consumer Discretionary,49.65,51.65,-62.019,327.3,1664.154,3655.532,564.33,204.267,7.9769,30.65,6601.891,5.014,25.91,5940.2884,699.119,3.079,209.136
ENDP UW Equity,Endo International PLC,US,Health Care,72.12,79.61,0,-1443.746,2530.192,10589.549,258.249,158.815,-20.0714,51.7446,2302.752,-233.801,29.807,11097.7808,-169.941,214.229,3656.089
KHC UW Equity,Kraft Heinz Co/The,US,Consumer Staples,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
FB UW Equity,Facebook Inc,US,Information Technology,78.02,75.91,0,2749,21238,24188,5105,3308,44.5982,82.2232,11200,-497,27.463,217507.898,6079,#N/A N/A,-13972
ABBV UN Equity,AbbVie Inc,US,Health Care,65.44,60.35,-2628,3712,4645,28454,5400,4790,27.3256,76.6094,19619,122,27.205,104275.4926,6154,364,7064
PPC UW Equity,Pilgrim's Pride Corp,US,Consumer Staples,32.79,27.15,0,687.812,2030.793,3505.782,1084.225,908.589,12.1121,14.3514,8520.214,-3.092,52.927,8493.5616,1181.391,64.214,-366.222
NAVI UW Equity,Navient Corp,US,Financials,21.61,19.74,#N/A N/A,#N/A N/A,4156,140345,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.94,8864.8377,#N/A N/A,#N/A N/A,131721
AMTD UW Equity,TD Ameritrade Holding Corp,US,Financials,#N/A N/A,#N/A N/A,-540,787,4748,23829,1025,881,40.601,#N/A N/A,3128,#N/A N/A,#N/A N/A,#N/A N/A,1485,30,2210
LNKD UN Equity,LinkedIn Corp,US,Information Technology,229.71,224.74,0,-14.96,3000.425,3906.012,520.973,157.557,1.6514,86.9096,2022.554,-129.196,40.845,28524.6268,241.978,0,-2263.795
NLY UN Equity,Annaly Capital Management Inc,US,Financials,10.81,10.56,-1256.263,772.774,13110.948,87387.986,-1201.496,-1201.496,54.1059,#N/A N/A,1574.751,#N/A N/A,15.477,10243.5788,#N/A N/A,515.54,69268.733
S UN Equity,Sprint Corp,US,Telecommunication Services,4.15,4.3,0,-1931,24663,84710,1468,-4378,0.4845,44.5401,35294,#N/A N/A,53.116,16417.321,5574,2040,26964
GPN UN Equity,Global Payments Inc,US,Information Technology,40.365,43.655,-5.671,256.009,1070.513,4339.356,153.812,74.507,16.0685,62.6796,2629.446,-11.408,23.558,5460.3493,550.774,#N/A N/A,1476.273
SABR UW Equity,Sabre Corp,US,Information Technology,20.27,20.43,-26.274,28.717,69.048,4672.394,-31.289,-242.777,14.1936,28.1079,2689.505,-60.513,26.307,5378.9385,678.605,#N/A N/A,2930.111
CCI UN Equity,Crown Castle International Corp,US,Financials,78.7,86.51,#N/A N/A,#N/A N/A,6862.745,20784.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.356,26274.6103,#N/A N/A,#N/A N/A,11335.128
ALGN UW Equity,Align Technology Inc,US,Health Care,55.91,53.05,0,148.713,722.456,948.289,222.406,201.209,26.3044,76.1126,741.345,-30.975,24.744,4489.0037,212.653,#N/A N/A,-561.513
CLR UN Equity,Continental Resources Inc/OK,US,Energy,38.36,45.4,0,996.117,4848.21,14712.087,2862.693,-1410.55,41.0724,52.9845,4138.678,-180.145,67.697,14278.1216,2940.835,273.394,5681.632
AAP UN Equity,Advance Auto Parts Inc,US,Consumer Discretionary,159.28,159,-17.572,457.267,1925.499,7997.737,687.077,477.468,8.8346,46.0481,9015.465,-103.961,18.97,11626.5128,1062.828,66.392,1646.066
AYI UN Equity,Acuity Brands Inc,US,Industrials,140.07,149.89,-22.5,174.6,1163.5,2166.4,233.1,197.8,12.4963,40.9108,2393.5,-55.4,26.826,6074.7599,342.5,32.6,-200.6
STAY UN Equity,Extended Stay America Inc,US,Consumer Discretionary,19.31,19.78,-0.008,86.958,1392.403,4508.391,338.655,141.697,27.7843,#N/A N/A,1199.555,-4.732,46.754,3951.3473,516.219,#N/A N/A,2892.046
LNG UA Equity,Cheniere Energy Inc,US,Energy,70.4,71.38,0,-524.548,2330.553,11785.316,-71.183,-2784.793,-93.2439,#N/A N/A,268.423,2.584,44.955,16673.9708,-185.65,#N/A N/A,8198.104
ILMN UW Equity,Illumina Inc,US,Health Care,184.58,195.19,0,280.732,1274.313,3278.206,487.561,389.087,22.2088,69.6872,1736.305,-41.157,33.89,26210.36,495.401,40.596,9.528
LKQ UW Equity,LKQ Corp,US,Consumer Discretionary,28.12,25.81,0,378.914,2667.694,5534.578,409.769,280.518,10.0027,39.7486,6372.622,-79.063,22.652,8521.3606,752.679,#N/A N/A,1653.395
ADS UN Equity,Alliance Data Systems Corp,US,Information Technology,286.05,288.83,0,557.081,1398.094,15193.275,1172.633,1014.421,22.9065,38.9102,4958.291,#N/A N/A,26.756,18313.027,1415.693,#N/A N/A,3590.961
DLB UN Equity,Dolby Laboratories Inc,US,Information Technology,43.12,38.8,0,206.103,1731.648,1984.012,371.137,282.829,28.5071,92.6913,960.176,10.165,15.384,4406.6982,326.996,0.456,-799.68
ESRT UN Equity,Empire State Realty Trust Inc,US,Financials,17.58,18.2,-187.314,97.77,1393.103,3302.016,-18.933,-908.679,22.2414,#N/A N/A,592.498,#N/A N/A,13.772,1804.2487,251.169,197.927,1545.25
WOOF UW Equity,VCA Inc,US,Health Care,48.77,52.1,0,131.796,1307.265,2272.485,262.414,191.733,12.8354,23.1114,1874.009,-10.74,25.804,4102.774,319.822,16.793,533.903
EPC UN Equity,Edgewell Personal Care Co,US,Consumer Staples,95.3328,94.9249,-123.9,356.1,2522.3,6928.7,572,486.7,12.7872,48.0005,3961,#N/A N/A,16.019,7986.7204,642.7,121.8,1159.4
MRVL UW Equity,Marvell Technology Group Ltd,US,Information Technology,14.5,15.49,-121.748,460.282,5033.91,5848.807,687.224,625.299,11.3478,49.9022,3781.26,36.508,30.445,7410.9501,561.839,#N/A N/A,-2402.778
CMP UN Equity,Compass Minerals International Inc,US,Materials,86.83,87.4,-78.8,195.4,616,1546.5,225.9,102.8,22.9438,31.2657,1236.5,-52.9,17.868,2916.4846,360.5,19.1,407.4
GRMN UW Equity,Garmin Ltd,US,Consumer Discretionary,52.83,52.36,-355.873,317.552,3236.413,4669.364,545.836,476.249,24.3045,55.4714,2827.046,-15.186,28.341,10102.5227,760.998,0,-2758.971
XEC UN Equity,Cimarex Energy Co,US,Energy,106,103.2,-52.074,638.239,4429.974,8644.094,1655.57,-476.373,42.4049,40.4088,2396.456,-39.74,42.917,9248.3415,1783.496,30.824,936.343
