RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
34196,0,12/8/2009,MANHEIM,2007,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,BLACK,AUTO,1.0,Alloy,73783,AMERICAN,LARGE,GM,7842.0,9263.0,11568.0,13558.0,8588.0,9967.0,12412.0,13876.0,,,22916,80022,CO,7500.0,0,1974
34197,0,12/8/2009,MANHEIM,2007,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,81365,AMERICAN,LARGE,GM,7293.0,8444.0,10576.0,11972.0,8356.0,9577.0,11798.0,13138.0,,,22916,80022,CO,6480.0,0,2152
34198,0,12/8/2009,MANHEIM,2007,2,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2.0,Covers,78252,AMERICAN,SPECIALTY,CHRYSLER,8188.0,9529.0,12694.0,14172.0,8689.0,9863.0,12894.0,13958.0,,,22916,80022,CO,8100.0,0,1389
34199,0,12/8/2009,MANHEIM,2003,6,CHEVROLET,TAHOE 4WD,Z71,4D SUV 5.3L FFV LS,WHITE,AUTO,1.0,Alloy,89335,AMERICAN,LARGE SUV,GM,7818.0,10065.0,12279.0,13814.0,8793.0,10054.0,12724.0,13802.0,,,22916,80022,CO,10535.0,0,2063
34200,0,12/8/2009,MANHEIM,2005,4,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,1.0,Alloy,83162,OTHER ASIAN,MEDIUM,OTHER,4894.0,6006.0,8062.0,9834.0,4862.0,6113.0,8211.0,9424.0,,,22916,80022,CO,6420.0,0,594
34201,1,12/8/2009,MANHEIM,2003,6,CHEVROLET,SUBURBAN 1500 4WD,150,4D UTILITY 5.3L FFV,WHITE,AUTO,1.0,Alloy,78971,AMERICAN,LARGE SUV,GM,7077.0,8544.0,11870.0,12937.0,7206.0,8996.0,10711.0,12641.0,,,22916,80022,CO,9990.0,0,1923
34202,1,12/8/2009,MANHEIM,2003,6,MITSUBISHI,ECLIPSE,Spy,2D SPYDER GTS,BLACK,AUTO,,,49192,OTHER ASIAN,SPORTS,OTHER,4587.0,6183.0,8199.0,9699.0,4587.0,6183.0,8199.0,9699.0,,,22916,80022,CO,7430.0,0,1064
34204,0,12/15/2009,MANHEIM,2006,3,MERCURY,MARINER 4WD V6,Bas,4D SUV 3.0L,BROWN,AUTO,1.0,Alloy,85048,AMERICAN,SMALL SUV,FORD,9449.0,11719.0,13726.0,15915.0,8340.0,10657.0,12727.0,14990.0,,,1235,80022,CO,8555.0,1,1503
34205,0,12/15/2009,MANHEIM,2006,3,CHRYSLER,300,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,75001,AMERICAN,SPECIALTY,CHRYSLER,8783.0,10334.0,12470.0,14277.0,8817.0,10367.0,12726.0,14374.0,,,3453,80022,CO,7905.0,0,1389
34206,0,12/15/2009,MANHEIM,2004,5,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,SILVER,AUTO,1.0,Alloy,99787,AMERICAN,MEDIUM,GM,4294.0,5228.0,7685.0,8643.0,4551.0,5421.0,8222.0,9249.0,,,22916,80022,CO,4900.0,0,1485
34207,0,12/15/2009,MANHEIM,2007,2,SATURN,ION,3,4D SEDAN LEVEL 3,WHITE,AUTO,1.0,Alloy,55985,AMERICAN,MEDIUM,GM,6335.0,7333.0,10288.0,11256.0,6658.0,7471.0,10057.0,10671.0,,,22916,80022,CO,6420.0,0,671
34208,0,12/15/2009,MANHEIM,2007,2,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,GOLD,AUTO,1.0,Alloy,75213,AMERICAN,CROSSOVER,FORD,10156.0,12896.0,14505.0,16805.0,11168.0,13587.0,15120.0,17429.0,,,3453,80022,CO,7505.0,0,1506
34210,0,12/15/2009,MANHEIM,2003,6,GMC,YUKON XL 1500 4WD,150,4D UTILITY 5.3L SLE,GOLD,AUTO,1.0,Alloy,99120,AMERICAN,LARGE SUV,GM,8354.0,10024.0,12777.0,14849.0,7762.0,8930.0,11655.0,12719.0,,,22916,80022,CO,10990.0,0,2218
34213,0,12/15/2009,MANHEIM,2006,3,NISSAN,FRONTIER PICKUP 2WD,LE,CREW CAB 4.0L LE,RED,AUTO,1.0,Alloy,90415,TOP LINE ASIAN,SMALL TRUCK,OTHER,12393.0,14127.0,16598.0,17683.0,13285.0,14935.0,16867.0,18231.0,,,22916,80022,CO,10150.0,0,620
34215,0,12/15/2009,MANHEIM,2007,2,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2.0,Covers,89885,AMERICAN,MEDIUM,FORD,4988.0,6038.0,8735.0,9764.0,5424.0,6645.0,9278.0,11156.0,,,1235,80022,CO,3815.0,1,983
34216,0,12/15/2009,MANHEIM,2003,6,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,GREY,AUTO,2.0,Covers,47214,TOP LINE ASIAN,MEDIUM,OTHER,5317.0,6272.0,8574.0,9837.0,5597.0,6527.0,9202.0,10731.0,,,22916,80022,CO,7680.0,0,782
34218,0,12/15/2009,MANHEIM,2006,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,WHITE,AUTO,2.0,Covers,75309,AMERICAN,VAN,GM,6096.0,7164.0,9922.0,11306.0,6284.0,7886.0,9713.0,11931.0,,,22916,80022,CO,6960.0,0,2091
34220,0,12/15/2009,MANHEIM,2004,5,DODGE,STRATUS V6,SE,4D SEDAN SE,PURPLE,AUTO,2.0,Covers,94363,AMERICAN,MEDIUM,CHRYSLER,2434.0,3457.0,5825.0,6823.0,2413.0,3376.0,5653.0,6781.0,,,3453,80022,CO,3140.0,0,1630
34221,0,12/15/2009,MANHEIM,2003,6,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,MANUAL,2.0,Covers,52230,AMERICAN,MEDIUM,GM,3073.0,3730.0,5880.0,7137.0,3172.0,4145.0,6036.0,7089.0,,,22916,80022,CO,4600.0,0,971
34222,0,12/15/2009,MANHEIM,2007,2,SUZUKI,FORENZA,,4D SEDAN,MAROON,AUTO,2.0,Covers,48590,OTHER ASIAN,MEDIUM,OTHER,4959.0,5904.0,8265.0,9592.0,4830.0,5684.0,8303.0,9310.0,,,22916,80022,CO,5610.0,0,482
34223,0,12/15/2009,MANHEIM,2005,4,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,SILVER,AUTO,1.0,Alloy,45601,AMERICAN,SMALL SUV,FORD,6587.0,8201.0,10650.0,12057.0,6914.0,8369.0,10911.0,12245.0,,,22916,80022,CO,8130.0,0,693
34226,0,12/15/2009,MANHEIM,2005,4,NISSAN,FRONTIER PICKUP 2WD,LE,CREW CAB 4.0L LE,RED,MANUAL,1.0,Alloy,87195,TOP LINE ASIAN,SMALL TRUCK,OTHER,9933.0,11136.0,14678.0,15896.0,9875.0,11297.0,13850.0,15339.0,,,22916,80022,CO,9140.0,0,594
34227,0,12/15/2009,MANHEIM,2007,2,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,GOLD,AUTO,2.0,Covers,77056,TOP LINE ASIAN,MEDIUM,OTHER,10664.0,11885.0,15063.0,16270.0,10121.0,11406.0,13507.0,15671.0,,,3453,80022,CO,8700.0,0,569
34228,0,12/15/2009,MANHEIM,2007,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,50072,AMERICAN,MEDIUM,GM,6439.0,7296.0,10107.0,11680.0,6785.0,8132.0,10151.0,11652.0,,,3453,80022,CO,6680.0,0,837
34230,1,12/15/2009,MANHEIM,2004,5,JEEP,GRAND CHEROKEE 4WD 6,Lar,4D WAGON LAREDO,BLACK,AUTO,1.0,Alloy,86326,AMERICAN,MEDIUM SUV,CHRYSLER,6474.0,7977.0,10293.0,11937.0,6474.0,7977.0,10293.0,11937.0,,,3453,80022,CO,8200.0,0,2022
34231,0,12/15/2009,MANHEIM,2006,3,MERCURY,MARINER 4WD V6,Bas,4D SUV 3.0L,GREY,AUTO,1.0,Alloy,82706,AMERICAN,SMALL SUV,FORD,9449.0,11719.0,13726.0,15915.0,10569.0,12990.0,15053.0,17484.0,,,1235,80022,CO,8255.0,1,1503
34232,0,12/15/2009,MANHEIM,2003,6,CHEVROLET,IMPALA,Bas,4D SEDAN,GREY,AUTO,1.0,Alloy,72732,AMERICAN,LARGE,GM,2895.0,3957.0,5756.0,7084.0,3433.0,4499.0,6221.0,7448.0,,,3453,80022,CO,4700.0,0,2274
34233,0,12/15/2009,MANHEIM,2007,2,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,99052,AMERICAN,MEDIUM,FORD,4988.0,6038.0,8735.0,9764.0,5147.0,6155.0,9050.0,10823.0,,,3453,80022,CO,3465.0,0,1053
34234,0,12/15/2009,MANHEIM,2007,2,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,OTHER,AUTO,2.0,Covers,72843,AMERICAN,MEDIUM SUV,GM,11495.0,13508.0,16782.0,18671.0,11618.0,12853.0,15151.0,16304.0,,,3453,80022,CO,8755.0,0,3667
34235,1,12/15/2009,MANHEIM,2006,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,70041,AMERICAN,LARGE,GM,6494.0,7613.0,10232.0,11975.0,6494.0,7613.0,10232.0,11975.0,,,3453,80022,CO,6430.0,0,1974
34236,0,12/15/2009,MANHEIM,2004,5,MITSUBISHI,ECLIPSE,Spy,2D SPYDER GT,SILVER,AUTO,1.0,Alloy,79756,OTHER ASIAN,SPORTS,OTHER,5184.0,6691.0,8854.0,10528.0,6574.0,7773.0,10351.0,11445.0,,,22916,80022,CO,7280.0,0,1038
34238,0,12/22/2009,MANHEIM,2005,4,FORD,FOCUS,ZX5,4D HATCHBACK ZX5 S,RED,AUTO,1.0,Alloy,73265,AMERICAN,COMPACT,FORD,4018.0,4823.0,7389.0,7855.0,4089.0,4931.0,7607.0,8475.0,,,3453,80022,CO,4250.0,0,1155
34240,0,12/22/2009,MANHEIM,2004,5,DODGE,DURANGO 4WD V8,Lim,4D SUV 5.7L,RED,AUTO,1.0,Alloy,88607,AMERICAN,MEDIUM SUV,CHRYSLER,8970.0,11077.0,13416.0,15431.0,8507.0,10709.0,12212.0,14363.0,,,3453,80022,CO,10715.0,0,1763
34241,0,12/22/2009,MANHEIM,2007,2,PONTIAC,GRAND PRIX,Bas,4D SEDAN,MAROON,AUTO,1.0,Alloy,71151,AMERICAN,LARGE,GM,7050.0,8060.0,10695.0,12227.0,7072.0,8305.0,10942.0,13179.0,,,3453,80022,CO,6180.0,0,1974
34243,1,12/22/2009,MANHEIM,2005,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,SILVER,AUTO,1.0,Alloy,87375,AMERICAN,VAN,GM,5596.0,7178.0,9213.0,10750.0,5697.0,7029.0,9624.0,11298.0,,,3453,80022,CO,5350.0,0,2282
34244,0,12/22/2009,MANHEIM,2004,5,FORD,FREESTAR FWD V6,S,PASSENGER 3.9L,SILVER,AUTO,2.0,Covers,56708,AMERICAN,VAN,FORD,3141.0,4093.0,6357.0,7498.0,3494.0,4344.0,6972.0,7964.0,,,3453,80022,CO,3965.0,0,1169
34246,0,12/22/2009,MANHEIM,2004,5,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,GREY,AUTO,1.0,Alloy,85341,AMERICAN,MEDIUM SUV,FORD,6419.0,7922.0,9984.0,11757.0,6785.0,8139.0,10455.0,12253.0,,,3453,80022,CO,8205.0,0,1893
34247,0,12/22/2009,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,1.0,Alloy,87601,AMERICAN,VAN,CHRYSLER,4064.0,5150.0,8098.0,9717.0,5007.0,6310.0,8078.0,9611.0,,,3453,80022,CO,5460.0,0,1763
34248,0,12/22/2009,MANHEIM,2005,4,DODGE,DURANGO 4WD V8,ST,4D SUV 4.7L,BLUE,AUTO,1.0,Alloy,75371,AMERICAN,MEDIUM SUV,CHRYSLER,8871.0,10281.0,13154.0,14816.0,8377.0,10072.0,12747.0,14322.0,,,3453,80022,CO,8375.0,0,1623
34249,0,12/29/2009,MANHEIM,2007,2,CHRYSLER,SEBRING V6,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,53426,AMERICAN,MEDIUM,CHRYSLER,6536.0,7213.0,9851.0,10691.0,7780.0,8707.0,11280.0,12045.0,,,1235,80022,CO,6930.0,1,1003
34250,0,12/29/2009,MANHEIM,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,66118,AMERICAN,VAN,CHRYSLER,7178.0,8229.0,11774.0,12720.0,6977.0,8570.0,11151.0,12578.0,,,1235,80022,CO,6730.0,1,1411
34251,0,12/29/2009,MANHEIM,2006,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GOLD,AUTO,2.0,Covers,61237,AMERICAN,MEDIUM,GM,5605.0,6714.0,10113.0,11078.0,6741.0,7891.0,10674.0,12185.0,,,1235,80022,CO,6430.0,1,728
34253,0,12/29/2009,MANHEIM,2005,4,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,77886,AMERICAN,MEDIUM,FORD,3315.0,4292.0,6539.0,7695.0,3713.0,4578.0,6942.0,8242.0,,,1235,80022,CO,4515.0,1,920
34255,1,12/29/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,73580,AMERICAN,MEDIUM,CHRYSLER,4682.0,5728.0,7969.0,9156.0,4906.0,5881.0,8581.0,9467.0,,,1235,80022,CO,4415.0,1,1389
34257,0,1/5/2010,MANHEIM,2007,3,CHRYSLER,SEBRING V6,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,55011,AMERICAN,MEDIUM,CHRYSLER,6497.0,7076.0,9747.0,10465.0,6657.0,7198.0,9813.0,10409.0,,,1235,80022,CO,6730.0,1,1003
34258,0,1/5/2010,MANHEIM,2004,6,SCION,XB,,4D WAGON,GREY,MANUAL,2.0,Covers,81967,OTHER ASIAN,MEDIUM,OTHER,5144.0,6123.0,8438.0,9604.0,5414.0,6521.0,8443.0,10019.0,,,3453,80022,CO,5960.0,0,594
34260,0,1/5/2010,MANHEIM,2005,5,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,GOLD,AUTO,1.0,Alloy,61001,AMERICAN,VAN,GM,5644.0,6941.0,9621.0,10657.0,6035.0,7254.0,9790.0,11202.0,,,1235,80022,CO,7255.0,1,1801
34262,0,1/12/2010,MANHEIM,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,50954,AMERICAN,MEDIUM,GM,6166.0,7362.0,9841.0,11351.0,6883.0,8297.0,10598.0,12084.0,,,3453,80022,CO,7400.0,0,837
34263,1,1/12/2010,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,,,88565,AMERICAN,MEDIUM,FORD,3264.0,4248.0,5399.0,8592.0,3264.0,4248.0,5399.0,8592.0,,,3453,80022,CO,4165.0,0,983
34267,0,1/12/2010,MANHEIM,2007,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,GREY,AUTO,2.0,Covers,90842,AMERICAN,VAN,CHRYSLER,6079.0,7376.0,9480.0,11587.0,7173.0,8635.0,11052.0,12779.0,,,3453,80022,CO,5980.0,0,1918
34268,0,1/12/2010,MANHEIM,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,56695,AMERICAN,VAN,CHRYSLER,4241.0,5469.0,8202.0,9494.0,5013.0,6166.0,8121.0,9313.0,,,3453,80022,CO,6180.0,0,1251
34269,0,1/12/2010,MANHEIM,2004,6,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L LXI,SILVER,AUTO,1.0,Alloy,66024,AMERICAN,VAN,CHRYSLER,5062.0,6312.0,8637.0,10038.0,5055.0,6301.0,8091.0,9341.0,,,22916,80022,CO,7480.0,0,1411
34272,0,1/12/2010,MANHEIM,2008,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,GOLD,AUTO,2.0,Covers,78111,AMERICAN,VAN,CHRYSLER,10264.0,11667.0,13920.0,15327.0,10085.0,11922.0,15183.0,16564.0,,,3453,80022,CO,8005.0,0,1623
34273,0,1/12/2010,MANHEIM,2003,7,MAZDA,PROTEGE 5,Pro,4D WAGON,SILVER,AUTO,1.0,Alloy,66520,OTHER ASIAN,COMPACT,OTHER,3557.0,4634.0,7010.0,8312.0,3537.0,4482.0,7012.0,8455.0,,,22916,80022,CO,5000.0,0,1028
34274,0,1/12/2010,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,83210,AMERICAN,LARGE,GM,6810.0,7864.0,10328.0,11636.0,7792.0,9018.0,11631.0,12890.0,,,3453,80022,CO,6530.0,0,2152
34275,0,1/12/2010,MANHEIM,2006,4,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,SILVER,AUTO,2.0,Covers,93120,AMERICAN,VAN,FORD,4971.0,6118.0,8866.0,10121.0,5325.0,6375.0,9114.0,10406.0,,,3453,80022,CO,4465.0,0,1774
34276,1,1/12/2010,MANHEIM,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,SILVER,AUTO,1.0,Alloy,85425,AMERICAN,LARGE TRUCK,CHRYSLER,6451.0,8015.0,10954.0,12342.0,7871.0,9234.0,11975.0,13004.0,,,22916,80022,CO,9140.0,0,983
34278,0,1/12/2010,MANHEIM,2004,6,FORD,ESCAPE 4WD V6,XLS,4D CUV 3.0L XLS,SILVER,AUTO,1.0,Alloy,90072,AMERICAN,SMALL SUV,FORD,4855.0,6038.0,8144.0,10128.0,6120.0,7239.0,9357.0,10807.0,,,22916,80022,CO,7180.0,0,1630
34280,0,1/19/2010,MANHEIM,2006,4,CHEVROLET,MALIBU V6,LTZ,4D SEDAN LTZ,BLUE,AUTO,1.0,Alloy,75525,AMERICAN,MEDIUM,GM,7182.0,8978.0,10835.0,12671.0,9241.0,11101.0,12736.0,14972.0,,,22916,80022,CO,7200.0,0,1272
34282,1,3/16/2010,MANHEIM,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,84159,AMERICAN,LARGE,GM,7704.0,8845.0,10873.0,12307.0,7195.0,8607.0,10128.0,12004.0,,,22916,80022,CO,6560.0,0,2152
34283,0,3/16/2010,MANHEIM,2002,8,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L ST,BLACK,AUTO,1.0,Alloy,80974,AMERICAN,LARGE TRUCK,CHRYSLER,4030.0,5178.0,7068.0,7973.0,3576.0,4529.0,6787.0,7872.0,,,22916,80022,CO,5810.0,0,894
34285,0,3/16/2010,MANHEIM,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,88629,AMERICAN,LARGE,GM,4741.0,5890.0,7505.0,8861.0,4102.0,5318.0,7358.0,8702.0,,,22916,80022,CO,6280.0,0,2152
34288,0,3/16/2010,MANHEIM,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2.0,Covers,52867,AMERICAN,SPECIALTY,CHRYSLER,8770.0,10173.0,12679.0,13578.0,8583.0,10037.0,12510.0,13859.0,,,22916,80022,CO,8805.0,0,1086
34290,0,3/16/2010,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2.0,Covers,61469,AMERICAN,MEDIUM,CHRYSLER,5545.0,6668.0,8897.0,10699.0,5108.0,6069.0,8483.0,9557.0,,,22916,80022,CO,6280.0,0,1215
34291,0,3/16/2010,MANHEIM,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,67055,AMERICAN,VAN,CHRYSLER,5055.0,6133.0,8179.0,9479.0,4865.0,6407.0,8591.0,10303.0,,,22916,80022,CO,6160.0,0,1411
34292,0,3/16/2010,MANHEIM,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,1.0,Alloy,58466,AMERICAN,LARGE,FORD,9065.0,10842.0,12453.0,14664.0,8878.0,10752.0,12738.0,14552.0,,,22916,80022,CO,8405.0,0,1169
34293,0,3/16/2010,MANHEIM,2007,3,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,PURPLE,AUTO,1.0,Alloy,94857,AMERICAN,MEDIUM SUV,GM,10760.0,12474.0,14885.0,16257.0,10010.0,11961.0,14419.0,16066.0,,,22916,80022,CO,7605.0,0,1630
34295,0,3/16/2010,MANHEIM,2004,6,CHEVROLET,AVEO,Bas,4D SEDAN,RED,AUTO,2.0,Covers,63002,AMERICAN,COMPACT,GM,3106.0,3973.0,5917.0,6644.0,3008.0,3804.0,5611.0,6370.0,,,22916,80022,CO,3840.0,0,728
34296,1,3/23/2010,MANHEIM,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,BLUE,AUTO,2.0,Covers,65772,AMERICAN,MEDIUM,GM,6606.0,7584.0,9630.0,10877.0,6109.0,7403.0,9433.0,10708.0,,,3453,80022,CO,6580.0,0,728
34297,0,3/23/2010,MANHEIM,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,73092,AMERICAN,LARGE,GM,8315.0,10059.0,11603.0,13970.0,8247.0,10263.0,11971.0,14231.0,,,3453,80022,CO,6930.0,0,1974
34298,0,3/23/2010,MANHEIM,2006,4,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SXT,GOLD,AUTO,1.0,Alloy,84089,AMERICAN,VAN,CHRYSLER,7223.0,9172.0,10614.0,12517.0,7304.0,9462.0,10796.0,12957.0,,,3453,80022,CO,7130.0,0,1763
34300,0,3/23/2010,MANHEIM,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,MANUAL,1.0,Alloy,64600,AMERICAN,COMPACT,FORD,6204.0,7500.0,9406.0,10735.0,6023.0,7482.0,9673.0,10906.0,,,22916,80022,CO,5310.0,0,1020
34302,0,3/23/2010,MANHEIM,2004,6,FORD,ESCAPE 4WD V6,XLS,4D CUV 3.0L XLS,GREEN,AUTO,1.0,Alloy,65799,AMERICAN,SMALL SUV,FORD,4960.0,6020.0,8167.0,9444.0,4816.0,5719.0,8047.0,9020.0,,,3453,80022,CO,8505.0,0,1215
34303,0,3/23/2010,MANHEIM,2005,5,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,BROWN,AUTO,1.0,Alloy,82856,AMERICAN,VAN,GM,6614.0,7933.0,9929.0,11523.0,5976.0,7726.0,9815.0,11793.0,,,3453,80022,CO,7375.0,0,2282
34304,0,3/23/2010,MANHEIM,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN,RED,AUTO,2.0,Covers,91116,AMERICAN,MEDIUM,CHRYSLER,3980.0,4935.0,7032.0,8000.0,3629.0,4845.0,6736.0,8134.0,,,3453,80022,CO,4285.0,0,1630
34308,1,3/23/2010,MANHEIM,2003,7,INFINITI,G35,,4D SEDAN,BLACK,AUTO,3.0,Special,81782,OTHER ASIAN,SPECIALTY,OTHER,8007.0,9432.0,10612.0,12440.0,8004.0,9602.0,11263.0,12954.0,,,22916,80022,CO,9740.0,0,1413
34309,0,3/23/2010,MANHEIM,2004,6,MAZDA,MAZDA6,i,5D SEDAN I,GREY,AUTO,1.0,Alloy,65773,OTHER ASIAN,MEDIUM,OTHER,6402.0,8045.0,9765.0,11509.0,5673.0,6490.0,8979.0,9805.0,,,3453,80022,CO,7425.0,0,1118
34310,0,3/23/2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,BLACK,AUTO,1.0,Alloy,85278,AMERICAN,MEDIUM SUV,GM,8647.0,10499.0,12358.0,14124.0,7576.0,9837.0,11109.0,12943.0,,,22916,80022,CO,9140.0,0,2152
34313,0,3/23/2010,MANHEIM,2003,7,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.9L,GREEN,AUTO,2.0,Covers,63182,AMERICAN,LARGE TRUCK,CHRYSLER,8117.0,8848.0,11681.0,12581.0,7128.0,8776.0,10677.0,12241.0,,,22916,80022,CO,8930.0,0,1125
34315,0,3/23/2010,MANHEIM,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,BLACK,AUTO,2.0,Covers,48032,OTHER ASIAN,MEDIUM,OTHER,7515.0,8298.0,10632.0,11373.0,5962.0,6708.0,9728.0,10330.0,,,3453,80022,CO,6980.0,0,623
34316,0,3/23/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,1.0,Alloy,84573,AMERICAN,MEDIUM SUV,GM,10432.0,12781.0,14174.0,16885.0,9578.0,11760.0,14037.0,15973.0,,,22916,80022,CO,8630.0,0,2152
34318,0,3/23/2010,MANHEIM,2006,4,KIA,OPTIMA 4C,LX,4D SEDAN LX,SILVER,AUTO,2.0,Covers,53434,OTHER ASIAN,MEDIUM,OTHER,5548.0,6500.0,8847.0,9549.0,5194.0,6147.0,8579.0,9383.0,,,3453,80022,CO,6950.0,0,671
34320,0,3/23/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,1.0,Alloy,73162,TOP LINE ASIAN,MEDIUM,OTHER,9096.0,10824.0,12377.0,14221.0,8358.0,10192.0,11926.0,13469.0,,,22916,80022,CO,8505.0,0,686
34321,0,3/23/2010,MANHEIM,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,2.0,Covers,77617,AMERICAN,MEDIUM,CHRYSLER,3842.0,5010.0,6625.0,7798.0,3462.0,4737.0,6291.0,7919.0,,,22916,80022,CO,4700.0,0,1155
34322,0,3/23/2010,MANHEIM,2004,6,MITSUBISHI,ENDEAVOR AWD,XLS,4D SPORT UTILITY XLS,GREY,AUTO,1.0,Alloy,86512,OTHER ASIAN,MEDIUM SUV,OTHER,6876.0,7590.0,11043.0,12140.0,6408.0,7145.0,8857.0,10465.0,,,22916,80022,CO,7530.0,0,983
34323,0,3/23/2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,64777,TOP LINE ASIAN,MEDIUM,OTHER,6991.0,8665.0,10049.0,12299.0,5524.0,6929.0,9244.0,11089.0,,,22916,80022,CO,8430.0,0,630
34325,1,3/23/2010,MANHEIM,2003,7,TOYOTA,RAV-4 4WD,Bas,4D SPORT UTILITY,WHITE,AUTO,1.0,Alloy,90559,TOP LINE ASIAN,SMALL SUV,OTHER,7678.0,8659.0,11066.0,12567.0,7456.0,8235.0,10236.0,11529.0,,,22916,80022,CO,9840.0,0,1497
