Date,Price,YTD,Citi,HSBC,Morgan Stanley,Nomura,JPMorgan,Credit Suisse,Macquarie,Barclays,Standard Chartered,BNP Paribas Equity Research,Jefferies,China International Capital Corp,BofAML,UBS,Goldman Sachs
1/28/2014,7.69,-0.095294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
1/29/2014,7.62,-0.103529412,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
1/30/2014,7.51,-0.116470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
1/31/2014,7.51,-0.116470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/1/2014,7.51,-0.116470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/2/2014,7.51,-0.116470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/3/2014,7.51,-0.116470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/4/2014,7.33,-0.137647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/5/2014,7.39,-0.130588235,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/6/2014,7.43,-0.125882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/7/2014,7.55,-0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/8/2014,7.55,-0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/9/2014,7.55,-0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/10/2014,7.67,-0.097647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/11/2014,7.78,-0.084705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/12/2014,7.94,-0.065882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/13/2014,7.81,-0.081176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/14/2014,7.82,-0.08,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/15/2014,7.82,-0.08,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/16/2014,7.82,-0.08,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/17/2014,7.94,-0.065882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/18/2014,7.91,-0.069411765,sell,overweight,Underwt/Cautious,buy,overweight,underperform,outperform,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/19/2014,7.95,-0.064705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/20/2014,8.15,-0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/21/2014,8.12,-0.044705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/22/2014,8.12,-0.044705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/23/2014,8.12,-0.044705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/24/2014,7.9,-0.070588235,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/25/2014,7.9,-0.070588235,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,neutral/neutral
2/26/2014,8,-0.058823529,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
2/27/2014,8.15,-0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
2/28/2014,8.18,-0.037647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/1/2014,8.18,-0.037647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/2/2014,8.18,-0.037647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/3/2014,8.09,-0.048235294,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/4/2014,8.24,-0.030588235,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/5/2014,8.06,-0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/6/2014,8.1,-0.047058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/7/2014,8.1,-0.047058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/8/2014,8.1,-0.047058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/9/2014,8.1,-0.047058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/10/2014,7.98,-0.061176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/11/2014,7.88,-0.072941176,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/12/2014,7.78,-0.084705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/13/2014,7.7,-0.094117647,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/14/2014,7.67,-0.097647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/15/2014,7.67,-0.097647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/16/2014,7.67,-0.097647059,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/17/2014,7.69,-0.095294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/18/2014,7.69,-0.095294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/19/2014,7.69,-0.095294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/20/2014,7.62,-0.103529412,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/21/2014,7.86,-0.075294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/22/2014,7.86,-0.075294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/23/2014,7.86,-0.075294118,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/24/2014,8.29,-0.024705882,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/25/2014,8.22,-0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/26/2014,8.36,-0.016470588,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/27/2014,8.42,-0.009411765,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/28/2014,8.49,-0.001176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/29/2014,8.49,-0.001176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/30/2014,8.49,-0.001176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
3/31/2014,8.45,-0.005882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/1/2014,8.56,0.007058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/2/2014,8.55,0.005882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/3/2014,8.59,0.010588235,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/4/2014,8.69,0.022352941,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/5/2014,8.69,0.022352941,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/6/2014,8.69,0.022352941,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/7/2014,8.7,0.023529412,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/8/2014,8.73,0.027058824,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/9/2014,8.72,0.025882353,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/10/2014,8.86,0.042352941,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/11/2014,8.85,0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/12/2014,8.85,0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/13/2014,8.85,0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,underperform,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/14/2014,8.85,0.041176471,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/15/2014,8.68,0.021176471,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/16/2014,8.74,0.028235294,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/17/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/18/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/19/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/20/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/21/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/22/2014,8.76,0.030588235,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/23/2014,8.77,0.031764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/24/2014,8.83,0.038823529,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/25/2014,8.8,0.035294118,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/26/2014,8.8,0.035294118,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/27/2014,8.8,0.035294118,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/28/2014,8.95,0.052941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/29/2014,8.97,0.055294118,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
4/30/2014,8.98,0.056470588,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/1/2014,8.98,0.056470588,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/2/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/3/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/4/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/5/2014,8.77,0.031764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/6/2014,8.77,0.031764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/7/2014,8.78,0.032941176,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/8/2014,8.93,0.050588235,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/9/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/10/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/11/2014,8.94,0.051764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/12/2014,8.99,0.057647059,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/13/2014,9.24,0.087058824,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/14/2014,9.23,0.085882353,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/15/2014,9.21,0.083529412,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/16/2014,9.23,0.085882353,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/17/2014,9.23,0.085882353,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/18/2014,9.23,0.085882353,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/19/2014,9.28,0.091764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/20/2014,9.28,0.091764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/21/2014,9.3,0.094117647,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/22/2014,9.47,0.114117647,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/23/2014,9.45,0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/24/2014,9.45,0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/25/2014,9.45,0.111764706,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/26/2014,9.39,0.104705882,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/27/2014,9.42,0.108235294,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
5/28/2014,9.26,0.089411765,sell,overweight,Underwt/Cautious,buy,overweight,neutral,neutral,overweight,outperform,buy,buy,buy,buy,buy,Buy/Neutral
